rosbagTimestamp,channels
1653902667538273075,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653902667818296204,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653902668098435837,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653902668129948217,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653902668163195777,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653902668199371605,"[1500, 1500, 1500, 1501, 1500, 1500, 1500, 1500]"
1653902668230862798,"[1500, 1500, 1500, 1501, 1500, 1500, 1500, 1500]"
1653902668263097350,"[1500, 1500, 1500, 1502, 1500, 1500, 1500, 1500]"
1653902668297801877,"[1500, 1500, 1500, 1502, 1536, 1500, 1500, 1500]"
1653902668328247830,"[1500, 1500, 1500, 1503, 1536, 1500, 1500, 1500]"
1653902668364375744,"[1500, 1500, 1500, 1503, 1536, 1500, 1500, 1500]"
1653902668397521128,"[1500, 1500, 1500, 1504, 1536, 1500, 1500, 1500]"
1653902668429506938,"[1500, 1500, 1500, 1504, 1536, 1500, 1500, 1500]"
1653902668462535986,"[1500, 1500, 1500, 1505, 1536, 1500, 1500, 1500]"
1653902668494178497,"[1500, 1500, 1500, 1505, 1536, 1500, 1500, 1500]"
1653902668528321715,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668558547933,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668596142210,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668627596493,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668657867330,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668690097680,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668727611395,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668760229869,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653902668789334858,"[1500, 1500, 1500, 1505, 1536, 1500, 1500, 1500]"
1653902668823647121,"[1500, 1500, 1500, 1505, 1536, 1500, 1500, 1500]"
1653902668857848961,"[1500, 1500, 1500, 1504, 1536, 1500, 1500, 1500]"
1653902668889944367,"[1500, 1500, 1500, 1504, 1536, 1500, 1500, 1500]"
1653902668928123113,"[1500, 1500, 1500, 1503, 1537, 1500, 1500, 1500]"
1653902668957737743,"[1500, 1500, 1500, 1503, 1537, 1500, 1500, 1500]"
1653902668989135946,"[1500, 1500, 1500, 1502, 1537, 1500, 1500, 1500]"
1653902669024093345,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653902669057177970,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653902669089444897,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653902669122778860,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653902669153703267,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653902669189226138,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653902669223530210,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653902669254973120,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669287193370,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669318625799,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669351126741,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669387722802,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669418429955,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669455444365,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669483771069,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669519114835,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653902669551237805,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653902669584984770,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653902669615991895,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653902669650739052,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653902669679635835,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653902669716816109,"[1500, 1500, 1500, 1500, 1538, 1500, 1500, 1500]"
1653902669753025208,"[1500, 1500, 1500, 1500, 1538, 1500, 1500, 1500]"
1653902669780443284,"[1500, 1500, 1500, 1500, 1538, 1500, 1500, 1500]"
1653902669815018238,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653902669849923780,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653902669881477780,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653902669915389411,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653902669948849602,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653902669979314822,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653902670013424914,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653902670048561492,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
