rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653902664606297926,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902664703479994,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902664766881172,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902664876380332,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902664942982061,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902665020741942,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902665102819709,,,"""distance-confidence""",2,0,0,"[4229.0, 100.0]"
1653902665198804473,,,"""distance-confidence""",2,0,0,"[4232.0, 100.0]"
1653902665261893949,,,"""distance-confidence""",2,0,0,"[4232.0, 100.0]"
1653902665361091800,,,"""distance-confidence""",2,0,0,"[4232.0, 100.0]"
1653902665423368756,,,"""distance-confidence""",2,0,0,"[4232.0, 100.0]"
1653902665517429231,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653902665598467746,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653902665680217590,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653902665758333028,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653902665860012817,,,"""distance-confidence""",2,0,0,"[4237.0, 100.0]"
1653902665933159015,,,"""distance-confidence""",2,0,0,"[4237.0, 100.0]"
1653902666014662158,,,"""distance-confidence""",2,0,0,"[4237.0, 100.0]"
1653902666078382871,,,"""distance-confidence""",2,0,0,"[4237.0, 100.0]"
1653902666190042660,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653902666260632888,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653902666336968930,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653902666413815145,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653902666513867473,,,"""distance-confidence""",2,0,0,"[4239.0, 100.0]"
1653902666590232923,,,"""distance-confidence""",2,0,0,"[4239.0, 100.0]"
1653902666670567699,,,"""distance-confidence""",2,0,0,"[4239.0, 100.0]"
1653902666737152530,,,"""distance-confidence""",2,0,0,"[4239.0, 100.0]"
1653902666830490467,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902666911025575,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902666993702853,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667074417500,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667165568179,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667247616889,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667329958330,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667393546862,,,"""distance-confidence""",2,0,0,"[4240.0, 100.0]"
1653902667504461853,,,"""distance-confidence""",2,0,0,"[4242.0, 100.0]"
1653902667618389345,,,"""distance-confidence""",2,0,0,"[4242.0, 100.0]"
1653902667697837214,,,"""distance-confidence""",2,0,0,"[4242.0, 100.0]"
1653902667788899356,,,"""distance-confidence""",2,0,0,"[4244.0, 100.0]"
1653902667854488439,,,"""distance-confidence""",2,0,0,"[4244.0, 100.0]"
1653902667954554627,,,"""distance-confidence""",2,0,0,"[4244.0, 100.0]"
1653902668018298478,,,"""distance-confidence""",2,0,0,"[4244.0, 100.0]"
1653902668111330230,,,"""distance-confidence""",2,0,0,"[4247.0, 100.0]"
1653902668194336575,,,"""distance-confidence""",2,0,0,"[4247.0, 100.0]"
1653902668271717662,,,"""distance-confidence""",2,0,0,"[4247.0, 100.0]"
1653902668351378816,,,"""distance-confidence""",2,0,0,"[4247.0, 100.0]"
1653902668446337869,,,"""distance-confidence""",2,0,0,"[4249.0, 100.0]"
1653902668512348797,,,"""distance-confidence""",2,0,0,"[4249.0, 100.0]"
1653902668610462453,,,"""distance-confidence""",2,0,0,"[4249.0, 100.0]"
1653902668671827726,,,"""distance-confidence""",2,0,0,"[4249.0, 100.0]"
1653902668770184481,,,"""distance-confidence""",2,0,0,"[4253.0, 100.0]"
1653902668847876958,,,"""distance-confidence""",2,0,0,"[4253.0, 100.0]"
1653902668927023599,,,"""distance-confidence""",2,0,0,"[4253.0, 100.0]"
1653902669008257046,,,"""distance-confidence""",2,0,0,"[4253.0, 100.0]"
1653902669105146373,,,"""distance-confidence""",2,0,0,"[4254.0, 100.0]"
1653902669229904940,,,"""distance-confidence""",2,0,0,"[4254.0, 100.0]"
1653902669361180680,,,"""distance-confidence""",2,0,0,"[4255.0, 100.0]"
1653902669423212822,,,"""distance-confidence""",2,0,0,"[4255.0, 100.0]"
1653902669519742324,,,"""distance-confidence""",2,0,0,"[4255.0, 100.0]"
1653902669583419319,,,"""distance-confidence""",2,0,0,"[4255.0, 100.0]"
1653902669694507808,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902669810433226,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902669887708955,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902669984402145,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902670049440222,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902670143755265,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
1653902670210226189,,,"""distance-confidence""",2,0,0,"[4256.0, 100.0]"
