rosbagTimestamp,linear,x,y,z,angular,x,y,z
1653996876242514816,,0.0,0.0,0.0,,-0.00425678199808,0.268792890039,3.9451983731
1653996876275794410,,0.0,0.0,0.0,,1.05516711001,1.16993787357,3.76045456265
1653996876310715325,,0.0,0.0,0.0,,1.72538486513,1.42439753159,3.66800368337
1653996876344496832,,0.0,0.0,0.0,,2.23327058146,1.31566518887,3.57361452446
1653996876373932532,,0.0,0.0,0.0,,2.58367486725,0.926711849016,3.48770910084
1653996876411590801,,0.0,0.0,0.0,,2.87530580212,0.425062602328,3.33489386344
1653996876443508558,,0.0,0.0,0.0,,3.05662192482,-0.137967980285,3.20994046177
1653996876474326115,,0.0,0.0,0.0,,3.20586582705,-0.6117438653,3.13228740077
1653996876506615496,,0.0,0.0,0.0,,3.38071482782,-0.831703810939,2.96687025091
1653996876540363349,,0.0,0.0,0.0,,3.47744353996,-0.96988302016,2.79186351546
1653996876571687438,,0.0,0.0,0.0,,3.35022294237,-1.23968605782,2.60913823936
1653996876607048414,,0.0,0.0,0.0,,3.31671296709,-1.8669504608,2.55123189558
1653996876639665895,,0.0,0.0,0.0,,3.09103369851,-2.74075705188,2.49601301779
1653996876672617103,,0.0,0.0,0.0,,2.68671125909,-3.82929475864,2.54363651178
1653996876705783439,,0.0,0.0,0.0,,2.28159395639,-5.10252867795,2.59681444366
1653996876739246222,,0.0,0.0,0.0,,1.6664197353,-6.54479142309,2.74669483415
1653996876770576081,,0.0,0.0,0.0,,1.1882523855,-7.72210088504,2.83225042402
1653996876805039672,,0.0,0.0,0.0,,0.620638639229,-8.84703645644,2.8735927053
1653996876837658300,,0.0,0.0,0.0,,0.307617179385,-9.4043576946,2.9369036497
1653996876872338361,,0.0,0.0,0.0,,0.0872301067984,-9.11061601783,2.95069294786
1653996876901995826,,0.0,0.0,0.0,,0.12483223251,-8.47607266092,2.888900013
1653996876936747861,,0.0,0.0,0.0,,0.131583180814,-7.50073616159,2.68309808901
1653996876971705084,,0.0,0.0,0.0,,0.113167163202,-6.57615223667,2.57775501423
1653996877002920671,,0.0,0.0,0.0,,0.169711697999,-5.74857023145,2.4385329205
1653996877038105929,,0.0,0.0,0.0,,0.203336172334,-5.05680867231,2.42149138508
1653996877070092876,,0.0,0.0,0.0,,0.225410543319,-4.20361601902,2.26723604498
1653996877102687801,,0.0,0.0,0.0,,0.191013523896,-3.56738347095,2.15874702775
1653996877135217577,,0.0,0.0,0.0,,0.241556416826,-3.07116126312,2.0948365208
1653996877166543669,,0.0,0.0,0.0,,0.312977090295,-2.75624258484,2.06218480148
1653996877199626008,,0.0,0.0,0.0,,0.317993757519,-2.50433474952,1.91188392747
1653996877232772982,,0.0,0.0,0.0,,0.447188866743,-2.20801915865,1.68649857047
1653996877266429306,,0.0,0.0,0.0,,0.471124944524,-2.16528522634,1.61017878374
1653996877299609849,,0.0,0.0,0.0,,0.474940725753,-2.14379360923,1.41777171449
1653996877333207747,,0.0,0.0,0.0,,0.547429576775,-2.24138911506,1.4053924235
1653996877363684978,,0.0,0.0,0.0,,0.570854297503,-2.21743350721,1.33356401976
1653996877399456123,,0.0,0.0,0.0,,0.728131249252,-2.06028088624,1.16029610106
1653996877430939776,,0.0,0.0,0.0,,0.81989974995,-1.87004816503,1.06433130289
1653996877463908086,,0.0,0.0,0.0,,0.950970653235,-1.74980481912,0.95129124524
1653996877500154215,,0.0,0.0,0.0,,0.929034646942,-1.67301332245,0.806860865463
1653996877531513943,,0.0,0.0,0.0,,1.04275281431,-1.58316591918,0.679974840426
1653996877562626802,,0.0,0.0,0.0,,1.02572035023,-1.46082058256,0.568130225963
1653996877597740939,,0.0,0.0,0.0,,1.05299980561,-1.20172013116,0.441970895701
1653996877630713366,,0.0,0.0,0.0,,1.07888174026,-1.06603362082,0.351055821804
1653996877662653185,,0.0,0.0,0.0,,1.09096445162,-1.00389554796,0.330994062108
1653996877695633145,,0.0,0.0,0.0,,1.09081162614,-1.19890491928,0.253443934189
1653996877728983105,,0.0,0.0,0.0,,1.17419489569,-1.2231037459,0.250467999424
1653996877761729359,,0.0,0.0,0.0,,1.17403641396,-1.20632250472,0.155689946623
1653996877794263245,,0.0,0.0,0.0,,1.34232886001,-1.1240599198,0.102569751179
1653996877827428916,,0.0,0.0,0.0,,1.43971412408,-1.08169407065,0.0199699256684
1653996877860724384,,0.0,0.0,0.0,,1.58755559638,-0.982569029327,-0.0622534923858
1653996877861721507,,0.0,0.0,0.0,,1.58755559638,-0.982569029327,-0.0622534923858
1653996877892682521,,0.0,0.0,0.0,,1.76753780448,-0.825259260653,-0.122914750282
1653996877893044608,,0.0,0.0,0.0,,1.76753780448,-0.825259260653,-0.122914750282
1653996877925950316,,0.0,0.0,0.0,,1.97913098183,-0.526797763088,-0.195653543539
1653996877926351100,,0.0,0.0,0.0,,1.97913098183,-0.526797763088,-0.195653543539
1653996877960883973,,0.0,0.0,0.0,,2.10435033399,-0.115202746338,-0.309111950277
1653996877961470965,,0.0,0.0,0.0,,2.10435033399,-0.115202746338,-0.309111950277
1653996877992794065,,0.0,0.0,0.0,,2.39903457686,0.221034006227,-0.355175973339
1653996877993153286,,0.0,0.0,0.0,,2.39903457686,0.221034006227,-0.355175973339
1653996878023942664,,0.0,0.0,0.0,,2.52543106943,0.664324689243,-0.423929778102
1653996878024227122,,0.0,0.0,0.0,,2.52543106943,0.664324689243,-0.423929778102
1653996878061196171,,0.0,0.0,0.0,,2.81187276808,1.10321055391,-0.444337422847
1653996878061581112,,0.0,0.0,0.0,,2.81187276808,1.10321055391,-0.444337422847
1653996878089343045,,0.0,0.0,0.0,,3.01924584902,1.62247963427,-0.532344997272
1653996878090419007,,0.0,0.0,0.0,,3.01924584902,1.62247963427,-0.532344997272
1653996878125599738,,0.0,0.0,0.0,,3.25545961717,2.40481611855,-0.650583629293
1653996878126203924,,0.0,0.0,0.0,,3.25545961717,2.40481611855,-0.650583629293
1653996878158456731,,0.0,0.0,0.0,,3.53275355808,3.15711940727,-0.808273007074
1653996878158554269,,0.0,0.0,0.0,,3.53275355808,3.15711940727,-0.808273007074
1653996878188885071,,0.0,0.0,0.0,,3.6156430263,3.84111440099,-0.874150768588
1653996878190823730,,0.0,0.0,0.0,,3.6156430263,3.84111440099,-0.874150768588
1653996878222978014,,0.0,0.0,0.0,,3.80377290303,4.31753930551,-0.94798724795
1653996878223365222,,0.0,0.0,0.0,,3.80377290303,4.31753930551,-0.94798724795
1653996878256725251,,0.0,0.0,0.0,,3.83577233929,4.83711947964,-1.09226997825
1653996878257485023,,0.0,0.0,0.0,,3.83577233929,4.83711947964,-1.09226997825
1653996878288391729,,0.0,0.0,0.0,,3.73771985111,5.11042651107,-1.15804694111
1653996878289882511,,0.0,0.0,0.0,,3.73771985111,5.11042651107,-1.15804694111
1653996878322494594,,0.0,0.0,0.0,,3.71736930248,5.26780431483,-1.22809981584
1653996878322606388,,0.0,0.0,0.0,,3.71736930248,5.26780431483,-1.22809981584
1653996878355463169,,0.0,0.0,0.0,,3.56753032002,5.38871659238,-1.23970291985
1653996878355826610,,0.0,0.0,0.0,,3.56753032002,5.38871659238,-1.23970291985
1653996878389152708,,0.0,0.0,0.0,,3.33413870065,5.48127718158,-1.33821335087
1653996878389324987,,0.0,0.0,0.0,,3.33413870065,5.48127718158,-1.33821335087
1653996878423029415,,0.0,0.0,0.0,,3.09853495377,5.45610622694,-1.39455323346
1653996878423517635,,0.0,0.0,0.0,,3.09853495377,5.45610622694,-1.39455323346
1653996878455078321,,0.0,0.0,0.0,,2.78408755853,5.29563221305,-1.42796246345
1653996878455806583,,0.0,0.0,0.0,,2.78408755853,5.29563221305,-1.42796246345
1653996878487032978,,0.0,0.0,0.0,,2.4685176644,5.01741512938,-1.38103308744
1653996878487818208,,0.0,0.0,0.0,,2.4685176644,5.01741512938,-1.38103308744
1653996878520570518,,0.0,0.0,0.0,,2.05699919379,4.658660297,-1.38976985988
1653996878521626521,,0.0,0.0,0.0,,2.05699919379,4.658660297,-1.38976985988
1653996878551067273,,0.0,0.0,0.0,,1.72427229135,4.44824095169,-1.34327750925
1653996878551184309,,0.0,0.0,0.0,,1.72427229135,4.44824095169,-1.34327750925
1653996878585973910,,0.0,0.0,0.0,,1.37476809642,4.17792084736,-1.42554692436
1653996878586818332,,0.0,0.0,0.0,,1.37476809642,4.17792084736,-1.42554692436
1653996878620310449,,0.0,0.0,0.0,,1.09851149049,3.95441016385,-1.47951587753
1653996878621225342,,0.0,0.0,0.0,,1.09851149049,3.95441016385,-1.47951587753
1653996878653025180,,0.0,0.0,0.0,,0.711129521026,3.78468850071,-1.46149527718
1653996878653041722,,0.0,0.0,0.0,,0.711129521026,3.78468850071,-1.46149527718
1653996878684409362,,0.0,0.0,0.0,,0.374369338515,3.36659917468,-1.42875263096
1653996878685285880,,0.0,0.0,0.0,,0.374369338515,3.36659917468,-1.42875263096
1653996878719422113,,0.0,0.0,0.0,,-0.0015272543108,2.85370362132,-1.36171357721
1653996878719455986,,0.0,0.0,0.0,,-0.0015272543108,2.85370362132,-1.36171357721
1653996878749250521,,0.0,0.0,0.0,,-0.345407121959,2.30168517128,-1.25270781348
1653996878749843987,,0.0,0.0,0.0,,-0.345407121959,2.30168517128,-1.25270781348
1653996878784937029,,0.0,0.0,0.0,,-0.748888354222,1.69969118758,-1.12993975218
1653996878785052449,,0.0,0.0,0.0,,-0.748888354222,1.69969118758,-1.12993975218
1653996878818465852,,0.0,0.0,0.0,,-1.09048100229,1.09047972163,-1.01921021946
1653996878819060169,,0.0,0.0,0.0,,-1.09048100229,1.09047972163,-1.01921021946
1653996878849865960,,0.0,0.0,0.0,,-1.4209057041,0.547896324156,-0.871036255688
1653996878850655049,,0.0,0.0,0.0,,-1.4209057041,0.547896324156,-0.871036255688
1653996878882664031,,0.0,0.0,0.0,,-1.85869361586,-0.0319952340943,-0.648269635908
