rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1653996876241433683,,119228,,1643912320,85727104,"""fcu""",,-0.0303130067988,0.0119258929908,-0.252532626261,-0.967039899574,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-7.42948614061e-05,0.00469132093713,0.0688567012548,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.1765197,0.5687857,9.7281968,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876275787054,,119229,,1643912320,120019456,"""fcu""",,-0.0305055962041,0.0115516653858,-0.253860069337,-0.966690763804,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0184161402285,0.0204192679375,0.0656323134899,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.1765197,0.57859235,9.73800345,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876308538124,,119230,,1643912320,154019456,"""fcu""",,-0.0308670145328,0.0110520448013,-0.255070818874,-0.966366367936,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0301136467606,0.0248604267836,0.06401874125,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.2157463,0.55897905,9.77723005,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876341718192,,119231,,1643912320,186019456,"""fcu""",,-0.0313809489914,0.0105107783033,-0.256274424504,-0.96603735897,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0389779247344,0.0229626893997,0.062371339649,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.2353596,0.55897905,9.7674234,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876373240356,,119232,,1643912320,218013568,"""fcu""",,-0.0320138309782,0.0100501918668,-0.257413078336,-0.96571870406,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0450936332345,0.0161741729826,0.0608720071614,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.2353596,0.5687857,9.77723005,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876409235880,,119233,,1643912320,254013568,"""fcu""",,-0.0328309538709,0.00966250754696,-0.258627351659,-0.965370735723,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0501835532486,0.00741874193773,0.0582048781216,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.2549729,0.59820565,9.80665,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876443488639,,119234,,1643912320,286013568,"""fcu""",,-0.033695964894,0.00944064693245,-0.259717801329,-0.965050319832,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0533481165767,-0.0024079955183,0.056024029851,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.24516625,0.6276256,9.81645665,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876473619642,,119235,,1643912320,318203776,"""fcu""",,-0.0345841252522,0.00934900542632,-0.260716288726,-0.964750512397,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0559529140592,-0.0106769446284,0.0546687282622,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.24516625,0.6276256,9.80665,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876505079872,,119236,,1643912320,350203776,"""fcu""",,-0.0356012004338,0.0093091651635,-0.261740727688,-0.964436460033,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0590046048164,-0.0145159699023,0.0517816543579,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.22555295,0.63743225,9.81645665,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1653996876540289557,,119237,,1643912320,383203776,"""fcu""",,-0.0366162114119,0.00929713269665,-0.262678851079,-0.964143473546,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0606928393245,-0.016927652061,0.0487272106111,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.20593965,0.6864655,9.7870367,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
