rosbagTimestamp,channels
1653900291138265938,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653900291419444540,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653900292218649193,"[1500, 1500, 1500, 1500, 1500, 1499, 1500, 1500]"
1653900292228713384,"[1500, 1500, 1500, 1500, 1500, 1498, 1500, 1500]"
1653900292238812289,"[1500, 1500, 1500, 1500, 1500, 1498, 1500, 1500]"
1653900292248229002,"[1500, 1500, 1500, 1500, 1500, 1496, 1500, 1500]"
1653900292258424770,"[1500, 1500, 1500, 1500, 1500, 1495, 1500, 1500]"
1653900292268519697,"[1500, 1500, 1500, 1500, 1500, 1494, 1500, 1500]"
1653900292278125976,"[1500, 1500, 1500, 1500, 1500, 1493, 1500, 1500]"
1653900292288571497,"[1500, 1500, 1500, 1500, 1500, 1492, 1500, 1500]"
1653900292298862653,"[1500, 1500, 1500, 1500, 1500, 1491, 1500, 1500]"
1653900292308732680,"[1500, 1500, 1500, 1500, 1500, 1489, 1500, 1500]"
1653900292318681350,"[1500, 1500, 1500, 1500, 1500, 1488, 1500, 1500]"
1653900292328848525,"[1500, 1500, 1500, 1500, 1500, 1488, 1500, 1500]"
1653900292339097731,"[1500, 1500, 1500, 1500, 1500, 1486, 1500, 1500]"
1653900292349366404,"[1500, 1500, 1500, 1500, 1500, 1485, 1500, 1500]"
1653900292358556855,"[1500, 1500, 1500, 1500, 1500, 1484, 1500, 1500]"
1653900292369521469,"[1500, 1500, 1500, 1500, 1500, 1482, 1500, 1500]"
1653900292378090529,"[1500, 1500, 1500, 1500, 1500, 1480, 1500, 1500]"
1653900292388913057,"[1500, 1500, 1500, 1500, 1500, 1479, 1500, 1500]"
1653900292398796332,"[1500, 1500, 1500, 1500, 1500, 1476, 1500, 1500]"
1653900292408531960,"[1500, 1500, 1500, 1500, 1500, 1474, 1500, 1500]"
1653900292419204645,"[1500, 1500, 1500, 1500, 1500, 1472, 1500, 1500]"
1653900292428176414,"[1500, 1500, 1500, 1500, 1500, 1467, 1500, 1500]"
1653900292438814442,"[1500, 1500, 1500, 1500, 1500, 1465, 1500, 1500]"
1653900292448893657,"[1500, 1500, 1500, 1500, 1500, 1462, 1500, 1500]"
1653900292458021317,"[1500, 1500, 1500, 1500, 1500, 1457, 1500, 1500]"
1653900292468309670,"[1500, 1500, 1500, 1500, 1500, 1454, 1500, 1500]"
1653900292479498998,"[1500, 1500, 1500, 1500, 1500, 1452, 1500, 1500]"
1653900292487902294,"[1500, 1500, 1500, 1500, 1500, 1447, 1500, 1500]"
1653900292498648622,"[1500, 1500, 1500, 1500, 1500, 1446, 1500, 1500]"
1653900292509005400,"[1500, 1500, 1500, 1500, 1500, 1443, 1500, 1500]"
1653900292518567981,"[1500, 1500, 1500, 1500, 1500, 1439, 1500, 1500]"
1653900292528035787,"[1500, 1500, 1500, 1500, 1500, 1436, 1500, 1500]"
1653900292538315896,"[1500, 1500, 1500, 1500, 1500, 1433, 1500, 1500]"
1653900292548513031,"[1500, 1500, 1500, 1500, 1500, 1426, 1500, 1500]"
