rosbagTimestamp,linear,x,y,z,angular,x,y,z
1653996663348706372,,0.0,0.0,0.0,,0.0,0.0,0.0
1653996663350773447,,0.0,0.0,0.0,,0.000926344406186,0.000967325541198,0.0458442297091
1653996663350786973,,0.0,0.0,0.0,,0.00218096477935,0.00171437748167,0.098948950506
1653996663350857903,,0.0,0.0,0.0,,0.00275256623552,0.000696679295341,0.147900916287
1653996663350867200,,0.0,0.0,0.0,,0.00449597202116,-0.000766688734337,0.195575636694
1653996663350894734,,0.0,0.0,0.0,,0.00553202634089,-0.0040221276475,0.244008508099
1653996663350936755,,0.0,0.0,0.0,,0.00676829058066,-0.00800668925455,0.296075040142
1653996663376564900,,0.0,0.0,0.0,,0.00574675041292,-0.010843779081,0.345607572003
1653996663409554368,,0.0,0.0,0.0,,0.00595934005084,-0.015139968069,0.39410191511
1653996663441372519,,0.0,0.0,0.0,,0.00489084233255,-0.019740100475,0.442801163892
1653996663476987264,,0.0,0.0,0.0,,0.0034445497758,-0.0247210159272,0.495619016744
1653996663508937891,,0.0,0.0,0.0,,0.00353931865054,-0.0284759124234,0.545595510901
1653996663542824592,,0.0,0.0,0.0,,0.00240550724832,-0.0326662334792,0.590988948124
1653996663573853908,,0.0,0.0,0.0,,0.000282172190089,-0.03579702144,0.640057027122
1653996663606417433,,0.0,0.0,0.0,,-0.00241404498477,-0.0386341112665,0.687294615422
1653996663637092423,,0.0,0.0,0.0,,-0.00423429039858,-0.0406823142439,0.733876505561
1653996663674982828,,0.0,0.0,0.0,,-0.00692794625251,-0.0420825030237,0.784611150716
1653996663707590091,,0.0,0.0,0.0,,-0.00833368456106,-0.0425392719245,0.8306602861
1653996663738750823,,0.0,0.0,0.0,,-0.00969716107412,-0.041637686954,0.876231308243
1653996663771736428,,0.0,0.0,0.0,,-0.00990590873063,-0.0411023708778,0.922820028571
1653996663806694545,,0.0,0.0,0.0,,-0.00907774829377,-0.039603144355,0.974620183237
1653996663835992196,,0.0,0.0,0.0,,-0.00905298885803,-0.0371126866289,1.01760256368
1653996663869494426,,0.0,0.0,0.0,,-0.00897742989034,-0.0355221063259,1.06770883143
1653996663902155531,,0.0,0.0,0.0,,-0.00711321513374,-0.0340536156544,1.11562260846
