rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653996663435688398,,,"""distance-confidence""",2,0,0,"[961.0, 100.0]"
1653996663496573397,,,"""distance-confidence""",2,0,0,"[961.0, 100.0]"
1653996663590668878,,,"""distance-confidence""",2,0,0,"[961.0, 100.0]"
1653996663672116164,,,"""distance-confidence""",2,0,0,"[961.0, 100.0]"
1653996663754832574,,,"""distance-confidence""",2,0,0,"[968.0, 100.0]"
1653996663829170524,,,"""distance-confidence""",2,0,0,"[968.0, 100.0]"
1653996663912105710,,,"""distance-confidence""",2,0,0,"[968.0, 100.0]"
1653996663993942446,,,"""distance-confidence""",2,0,0,"[968.0, 100.0]"
1653996664073932464,,,"""distance-confidence""",2,0,0,"[974.0, 100.0]"
1653996664150242178,,,"""distance-confidence""",2,0,0,"[974.0, 100.0]"
1653996664231130968,,,"""distance-confidence""",2,0,0,"[974.0, 100.0]"
1653996664316182531,,,"""distance-confidence""",2,0,0,"[974.0, 100.0]"
1653996664410711553,,,"""distance-confidence""",2,0,0,"[981.0, 100.0]"
1653996664473760186,,,"""distance-confidence""",2,0,0,"[981.0, 100.0]"
1653996664570311597,,,"""distance-confidence""",2,0,0,"[981.0, 100.0]"
1653996664635727599,,,"""distance-confidence""",2,0,0,"[981.0, 100.0]"
1653996664729383697,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996664807939548,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996664888205747,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996664972215295,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996665046467862,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996665125752643,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996665206386804,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996665297647236,,,"""distance-confidence""",2,0,0,"[980.0, 100.0]"
1653996665383985972,,,"""distance-confidence""",2,0,0,"[977.0, 100.0]"
1653996665448323989,,,"""distance-confidence""",2,0,0,"[977.0, 100.0]"
1653996665530424724,,,"""distance-confidence""",2,0,0,"[977.0, 100.0]"
1653996665609847943,,,"""distance-confidence""",2,0,0,"[977.0, 100.0]"
