rosbagTimestamp,channels
1653913679999162800,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653913680030978811,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653913680063421525,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653913680096830684,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653913680130046884,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653913680161035256,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653913680197399052,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653913680229404681,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653913680261238634,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653913680291658271,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653913680325633338,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653913680359124179,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653913680393152912,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653913680426312210,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653913680459537053,"[1500, 1500, 1500, 1502, 1538, 1500, 1500, 1500]"
1653913680491649906,"[1500, 1500, 1500, 1502, 1539, 1500, 1500, 1500]"
1653913680524015874,"[1500, 1500, 1500, 1502, 1539, 1500, 1500, 1500]"
1653913680557327770,"[1500, 1500, 1500, 1503, 1539, 1500, 1500, 1500]"
1653913680591288159,"[1500, 1500, 1500, 1503, 1539, 1500, 1500, 1500]"
1653913680621714415,"[1500, 1500, 1500, 1503, 1539, 1500, 1500, 1500]"
1653913680657339951,"[1500, 1500, 1500, 1503, 1540, 1500, 1500, 1500]"
1653913680689752242,"[1500, 1500, 1500, 1503, 1540, 1500, 1500, 1500]"
1653913680722110600,"[1500, 1500, 1500, 1504, 1540, 1500, 1500, 1500]"
1653913680757433116,"[1500, 1500, 1500, 1504, 1540, 1500, 1500, 1500]"
1653913680790138374,"[1500, 1500, 1500, 1504, 1540, 1500, 1500, 1500]"
1653913680823798515,"[1500, 1500, 1500, 1504, 1541, 1500, 1500, 1500]"
1653913680857328159,"[1500, 1500, 1500, 1504, 1541, 1500, 1500, 1500]"
1653913680894366517,"[1500, 1500, 1500, 1505, 1541, 1500, 1500, 1500]"
1653913680921437237,"[1500, 1500, 1500, 1505, 1541, 1500, 1500, 1500]"
1653913680953945166,"[1500, 1500, 1500, 1505, 1541, 1500, 1500, 1500]"
1653913680987754455,"[1500, 1500, 1500, 1505, 1541, 1500, 1500, 1500]"
1653913681021715969,"[1500, 1500, 1500, 1505, 1542, 1500, 1500, 1500]"
1653913681053677193,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653913681090002191,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653913681118197763,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653913681152668942,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653913681186210710,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653913681217912792,"[1500, 1500, 1500, 1507, 1543, 1500, 1500, 1500]"
1653913681251298041,"[1500, 1500, 1500, 1507, 1543, 1500, 1500, 1500]"
1653913681283612027,"[1500, 1500, 1500, 1507, 1543, 1500, 1500, 1500]"
1653913681317610132,"[1500, 1500, 1500, 1507, 1543, 1500, 1500, 1500]"
1653913681349784877,"[1500, 1500, 1500, 1507, 1543, 1500, 1500, 1500]"
1653913681384112154,"[1500, 1500, 1500, 1508, 1543, 1500, 1500, 1500]"
1653913681421822597,"[1500, 1500, 1500, 1508, 1544, 1500, 1500, 1500]"
1653913681447645925,"[1500, 1500, 1500, 1508, 1544, 1500, 1500, 1500]"
1653913681482065824,"[1500, 1500, 1500, 1508, 1544, 1500, 1500, 1500]"
1653913681519011298,"[1500, 1500, 1500, 1508, 1544, 1500, 1500, 1500]"
1653913681549983568,"[1500, 1500, 1500, 1509, 1544, 1500, 1500, 1500]"
1653913681582271254,"[1500, 1500, 1500, 1509, 1544, 1500, 1500, 1500]"
1653913681616968074,"[1500, 1500, 1500, 1508, 1545, 1500, 1500, 1500]"
1653913681645080740,"[1500, 1500, 1500, 1508, 1545, 1500, 1500, 1500]"
1653913681682488891,"[1500, 1500, 1500, 1507, 1545, 1500, 1500, 1500]"
1653913681717075222,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653913681746768173,"[1500, 1500, 1500, 1505, 1545, 1500, 1500, 1500]"
1653913681779191663,"[1500, 1500, 1500, 1504, 1545, 1500, 1500, 1500]"
1653913681813701876,"[1500, 1500, 1500, 1502, 1545, 1500, 1500, 1500]"
1653913681845724891,"[1500, 1500, 1500, 1501, 1546, 1500, 1500, 1500]"
1653913681882424159,"[1500, 1500, 1500, 1499, 1546, 1500, 1500, 1500]"
1653913681911890445,"[1500, 1500, 1500, 1498, 1546, 1500, 1500, 1500]"
1653913681942724801,"[1500, 1500, 1500, 1496, 1546, 1500, 1500, 1500]"
1653913681975543978,"[1500, 1500, 1500, 1495, 1546, 1500, 1500, 1500]"
1653913682007520766,"[1500, 1500, 1500, 1494, 1546, 1500, 1500, 1500]"
1653913682043694143,"[1500, 1500, 1500, 1493, 1546, 1500, 1500, 1500]"
1653913682075654290,"[1500, 1500, 1500, 1493, 1546, 1500, 1500, 1500]"
1653913682111874118,"[1500, 1500, 1500, 1492, 1547, 1500, 1500, 1500]"
1653913682145404647,"[1500, 1500, 1500, 1492, 1547, 1500, 1500, 1500]"
1653913682175751782,"[1500, 1500, 1500, 1492, 1547, 1500, 1500, 1500]"
1653913682207572051,"[1500, 1500, 1500, 1493, 1547, 1500, 1500, 1500]"
1653913682239246087,"[1500, 1500, 1500, 1493, 1547, 1500, 1500, 1500]"
1653913682271213826,"[1500, 1500, 1500, 1494, 1547, 1500, 1500, 1500]"
1653913682305812174,"[1500, 1500, 1500, 1495, 1547, 1500, 1500, 1500]"
