rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653996819262150683,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819332301052,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819427573106,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819487229972,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819584274226,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819667409208,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819744839972,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819826550991,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819903238307,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996819987181478,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820067066707,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820143420409,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820240672117,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820307560118,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820402496948,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820467495403,,,"""distance-confidence""",2,0,0,"[997.0, 100.0]"
1653996820558013691,,,"""distance-confidence""",2,0,0,"[1003.0, 100.0]"
1653996820643161127,,,"""distance-confidence""",2,0,0,"[1003.0, 100.0]"
1653996820722855638,,,"""distance-confidence""",2,0,0,"[1003.0, 100.0]"
1653996820807355118,,,"""distance-confidence""",2,0,0,"[1003.0, 100.0]"
1653996820882923600,,,"""distance-confidence""",2,0,0,"[1004.0, 100.0]"
1653996820960049870,,,"""distance-confidence""",2,0,0,"[1004.0, 100.0]"
1653996821043903334,,,"""distance-confidence""",2,0,0,"[1004.0, 100.0]"
1653996821120364049,,,"""distance-confidence""",2,0,0,"[1004.0, 100.0]"
1653996821200520723,,,"""distance-confidence""",2,0,0,"[1006.0, 100.0]"
1653996821281772574,,,"""distance-confidence""",2,0,0,"[1006.0, 100.0]"
1653996821378731492,,,"""distance-confidence""",2,0,0,"[1006.0, 100.0]"
1653996821440708077,,,"""distance-confidence""",2,0,0,"[1006.0, 100.0]"
1653996821540906589,,,"""distance-confidence""",2,0,0,"[1007.0, 100.0]"
1653996821603449879,,,"""distance-confidence""",2,0,0,"[1007.0, 100.0]"
1653996821698450168,,,"""distance-confidence""",2,0,0,"[1007.0, 100.0]"
1653996821760296787,,,"""distance-confidence""",2,0,0,"[1007.0, 100.0]"
1653996821856173342,,,"""distance-confidence""",2,0,0,"[1008.0, 100.0]"
1653996821938898736,,,"""distance-confidence""",2,0,0,"[1008.0, 100.0]"
1653996822019771060,,,"""distance-confidence""",2,0,0,"[1008.0, 100.0]"
1653996822100220762,,,"""distance-confidence""",2,0,0,"[1008.0, 100.0]"
1653996822176759793,,,"""distance-confidence""",2,0,0,"[1009.0, 100.0]"
1653996822258023766,,,"""distance-confidence""",2,0,0,"[1009.0, 100.0]"
1653996822335282891,,,"""distance-confidence""",2,0,0,"[1009.0, 100.0]"
1653996822415792885,,,"""distance-confidence""",2,0,0,"[1009.0, 100.0]"
1653996822513140781,,,"""distance-confidence""",2,0,0,"[1011.0, 100.0]"
1653996822578723071,,,"""distance-confidence""",2,0,0,"[1011.0, 100.0]"
1653996822672996918,,,"""distance-confidence""",2,0,0,"[1011.0, 100.0]"
1653996822737037168,,,"""distance-confidence""",2,0,0,"[1011.0, 100.0]"
1653996822833167119,,,"""distance-confidence""",2,0,0,"[1012.0, 100.0]"
1653996822897186831,,,"""distance-confidence""",2,0,0,"[1012.0, 100.0]"
1653996822991849637,,,"""distance-confidence""",2,0,0,"[1012.0, 100.0]"
1653996823060052214,,,"""distance-confidence""",2,0,0,"[1012.0, 100.0]"
1653996823156120860,,,"""distance-confidence""",2,0,0,"[1016.0, 100.0]"
1653996823219991130,,,"""distance-confidence""",2,0,0,"[1016.0, 100.0]"
1653996823319333846,,,"""distance-confidence""",2,0,0,"[1016.0, 100.0]"
1653996823377723573,,,"""distance-confidence""",2,0,0,"[1016.0, 100.0]"
1653996823475894855,,,"""distance-confidence""",2,0,0,"[1020.0, 100.0]"
1653996823556556300,,,"""distance-confidence""",2,0,0,"[1020.0, 100.0]"
1653996823636065790,,,"""distance-confidence""",2,0,0,"[1020.0, 100.0]"
1653996823713480606,,,"""distance-confidence""",2,0,0,"[1020.0, 100.0]"
1653996823799402107,,,"""distance-confidence""",2,0,0,"[1022.0, 100.0]"
1653996823874221192,,,"""distance-confidence""",2,0,0,"[1022.0, 100.0]"
1653996823956792273,,,"""distance-confidence""",2,0,0,"[1022.0, 100.0]"
1653996824036626517,,,"""distance-confidence""",2,0,0,"[1022.0, 100.0]"
1653996824132944010,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824197744607,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824293183365,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824358397196,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824452573920,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824527809306,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824610639478,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824690266075,,,"""distance-confidence""",2,0,0,"[1024.0, 100.0]"
1653996824768039122,,,"""distance-confidence""",2,0,0,"[1023.0, 100.0]"
1653996824853863151,,,"""distance-confidence""",2,0,0,"[1023.0, 100.0]"
1653996824934351330,,,"""distance-confidence""",2,0,0,"[1023.0, 100.0]"
1653996825010822397,,,"""distance-confidence""",2,0,0,"[1023.0, 100.0]"
1653996825106585961,,,"""distance-confidence""",2,0,0,"[1025.0, 100.0]"
1653996825171740000,,,"""distance-confidence""",2,0,0,"[1025.0, 100.0]"
1653996825266518341,,,"""distance-confidence""",2,0,0,"[1025.0, 100.0]"
1653996825392630934,,,"""distance-confidence""",2,0,0,"[1030.0, 100.0]"
1653996825456603841,,,"""distance-confidence""",2,0,0,"[1030.0, 100.0]"
