rosbagTimestamp,channels
1653914303962649026,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914304153148432,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914444801105922,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914445062065116,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914450871041861,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914451111551237,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914452210813273,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914452244257288,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914452278878970,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914452311059400,"[1500, 1500, 1500, 1501, 1536, 1500, 1500, 1500]"
1653914452344636701,"[1500, 1500, 1500, 1502, 1536, 1500, 1500, 1500]"
1653914452378919450,"[1500, 1500, 1500, 1503, 1537, 1500, 1500, 1500]"
1653914452408516782,"[1500, 1500, 1500, 1504, 1537, 1500, 1500, 1500]"
1653914452441163802,"[1500, 1500, 1500, 1505, 1537, 1500, 1500, 1500]"
1653914452472948823,"[1500, 1500, 1500, 1506, 1537, 1500, 1500, 1500]"
1653914452510131549,"[1500, 1500, 1500, 1507, 1537, 1500, 1500, 1500]"
1653914452540053768,"[1500, 1500, 1500, 1508, 1538, 1500, 1500, 1500]"
1653914452576365158,"[1500, 1500, 1500, 1509, 1538, 1500, 1500, 1500]"
1653914452607205282,"[1500, 1500, 1500, 1510, 1538, 1500, 1500, 1500]"
1653914452640098153,"[1500, 1500, 1500, 1511, 1538, 1500, 1500, 1500]"
1653914452669997822,"[1500, 1500, 1500, 1512, 1538, 1500, 1500, 1500]"
1653914452707558283,"[1500, 1500, 1500, 1512, 1539, 1500, 1500, 1500]"
1653914452739660572,"[1500, 1500, 1500, 1513, 1539, 1500, 1500, 1500]"
1653914452771194565,"[1500, 1500, 1500, 1513, 1539, 1500, 1500, 1500]"
1653914452803384287,"[1500, 1500, 1500, 1513, 1539, 1500, 1500, 1500]"
1653914452840818572,"[1500, 1500, 1500, 1513, 1539, 1500, 1500, 1500]"
1653914452871392035,"[1500, 1500, 1500, 1513, 1540, 1500, 1500, 1500]"
1653914452906189977,"[1500, 1500, 1500, 1513, 1540, 1500, 1500, 1500]"
1653914452939243682,"[1500, 1500, 1500, 1513, 1540, 1500, 1500, 1500]"
1653914452971177129,"[1500, 1500, 1500, 1513, 1540, 1500, 1500, 1500]"
1653914453011535918,"[1500, 1500, 1500, 1512, 1540, 1500, 1500, 1500]"
1653914453039232698,"[1500, 1500, 1500, 1512, 1541, 1500, 1500, 1500]"
1653914453069384597,"[1500, 1500, 1500, 1511, 1541, 1500, 1500, 1500]"
1653914453101010567,"[1500, 1500, 1500, 1511, 1541, 1500, 1500, 1500]"
1653914453135197252,"[1500, 1500, 1500, 1510, 1541, 1500, 1500, 1500]"
1653914453169198839,"[1500, 1500, 1500, 1509, 1541, 1500, 1500, 1500]"
1653914453200840524,"[1500, 1500, 1500, 1508, 1541, 1500, 1500, 1500]"
1653914453236356342,"[1500, 1500, 1500, 1508, 1542, 1500, 1500, 1500]"
1653914453266987392,"[1500, 1500, 1500, 1507, 1542, 1500, 1500, 1500]"
1653914453302161086,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653914453331963994,"[1500, 1500, 1500, 1506, 1542, 1500, 1500, 1500]"
1653914453367715213,"[1500, 1500, 1500, 1505, 1542, 1500, 1500, 1500]"
1653914453399719218,"[1500, 1500, 1500, 1505, 1542, 1500, 1500, 1500]"
1653914453432811312,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453464179125,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453499884778,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453531350214,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453566321670,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453597076850,"[1500, 1500, 1500, 1504, 1543, 1500, 1500, 1500]"
1653914453630964320,"[1500, 1500, 1500, 1505, 1544, 1500, 1500, 1500]"
1653914453662281818,"[1500, 1500, 1500, 1505, 1544, 1500, 1500, 1500]"
1653914453699288381,"[1500, 1500, 1500, 1505, 1544, 1500, 1500, 1500]"
1653914453728076215,"[1500, 1500, 1500, 1505, 1544, 1500, 1500, 1500]"
1653914453760733121,"[1500, 1500, 1500, 1506, 1544, 1500, 1500, 1500]"
1653914453792587624,"[1500, 1500, 1500, 1506, 1544, 1500, 1500, 1500]"
1653914453835928825,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653914453862861894,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653914453893045933,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653914453927151247,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653914453966250845,"[1500, 1500, 1500, 1506, 1545, 1500, 1500, 1500]"
1653914453991845592,"[1500, 1500, 1500, 1505, 1545, 1500, 1500, 1500]"
