rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653914296668403536,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914296731393003,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914296842353073,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914296909348260,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297005107280,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297068374537,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297166207185,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297240950688,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297326800463,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297404904633,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297500752803,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297581760689,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297662079751,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297724717847,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297837188952,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297902797970,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914297995205707,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298059256243,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298156396687,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298237211724,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298317578987,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298396767685,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298492827116,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298557293694,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298653322843,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298719208321,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298829477577,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298892086415,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914298988704825,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299116736150,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299196875064,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299278598682,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299356886226,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299452572384,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299516377224,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299615063233,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299739318115,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299823978785,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299902264561,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914299979546619,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914300075673882,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
1653914300140581685,,,"""distance-confidence""",2,0,0,"[5153.0, 100.0]"
