rosbagTimestamp,channels
1653914574126919837,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914577698784975,"[1500, 1500, 1500, 1506, 1500, 1500, 1500, 1500]"
1653914577727851895,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914577764739306,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653914577795737306,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653914577827957826,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653914577862640196,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653914577895936313,"[1500, 1500, 1500, 1499, 1540, 1500, 1500, 1500]"
1653914577928256440,"[1500, 1500, 1500, 1499, 1540, 1500, 1500, 1500]"
1653914577962284741,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653914577995032078,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653914578029084946,"[1500, 1500, 1500, 1498, 1542, 1500, 1500, 1500]"
1653914578057468555,"[1500, 1500, 1500, 1498, 1543, 1500, 1500, 1500]"
1653914578095367531,"[1500, 1500, 1500, 1498, 1544, 1500, 1500, 1500]"
1653914578126756119,"[1500, 1500, 1500, 1498, 1544, 1500, 1500, 1500]"
1653914578159080924,"[1500, 1500, 1500, 1498, 1545, 1500, 1500, 1500]"
1653914578187859754,"[1500, 1500, 1500, 1498, 1545, 1500, 1500, 1500]"
1653914578226655282,"[1500, 1500, 1500, 1498, 1546, 1500, 1500, 1500]"
1653914578256302563,"[1500, 1500, 1500, 1498, 1547, 1500, 1500, 1500]"
1653914578293233383,"[1500, 1500, 1500, 1498, 1547, 1500, 1500, 1500]"
1653914578324354332,"[1500, 1500, 1500, 1499, 1548, 1500, 1500, 1500]"
1653914578356949668,"[1500, 1500, 1500, 1499, 1548, 1500, 1500, 1500]"
1653914578388673416,"[1500, 1500, 1500, 1499, 1549, 1500, 1500, 1500]"
1653914578423829059,"[1500, 1500, 1500, 1499, 1549, 1500, 1500, 1500]"
