rosbagTimestamp,channels
1653901880303743028,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901880493796757,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881071826647,"[1500, 1500, 1500, 1444, 1500, 1500, 1500, 1500]"
1653901881104741356,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881136254177,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881169105643,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881204046580,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881235309535,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901881266638584,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653901881302389285,"[1500, 1500, 1500, 1501, 1536, 1500, 1500, 1500]"
1653901881334590106,"[1500, 1500, 1500, 1501, 1536, 1500, 1500, 1500]"
1653901881364666443,"[1500, 1500, 1500, 1501, 1536, 1500, 1500, 1500]"
1653901881395539379,"[1500, 1500, 1500, 1501, 1536, 1500, 1500, 1500]"
1653901881434223615,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653901881464563302,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653901881498506320,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653901881532548848,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653901881566409233,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901881596937340,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901881631983225,"[1500, 1500, 1500, 1498, 1536, 1500, 1500, 1500]"
1653901881662980904,"[1500, 1500, 1500, 1498, 1536, 1500, 1500, 1500]"
1653901881695180435,"[1500, 1500, 1500, 1498, 1536, 1500, 1500, 1500]"
1653901881731338768,"[1500, 1500, 1500, 1497, 1536, 1500, 1500, 1500]"
1653901881765095437,"[1500, 1500, 1500, 1497, 1536, 1500, 1500, 1500]"
1653901881799292431,"[1500, 1500, 1500, 1496, 1536, 1500, 1500, 1500]"
1653901881828598697,"[1500, 1500, 1500, 1496, 1536, 1500, 1500, 1500]"
1653901881860832047,"[1500, 1500, 1500, 1495, 1536, 1500, 1500, 1500]"
1653901881894552910,"[1500, 1500, 1500, 1495, 1537, 1500, 1500, 1500]"
1653901881926856175,"[1500, 1500, 1500, 1495, 1537, 1500, 1500, 1500]"
1653901881960256051,"[1500, 1500, 1500, 1495, 1537, 1500, 1500, 1500]"
1653901881991847695,"[1500, 1500, 1500, 1495, 1537, 1500, 1500, 1500]"
1653901882024825890,"[1500, 1500, 1500, 1496, 1537, 1500, 1500, 1500]"
1653901882060545538,"[1500, 1500, 1500, 1496, 1537, 1500, 1500, 1500]"
1653901882093069277,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653901882126675425,"[1500, 1500, 1500, 1497, 1537, 1500, 1500, 1500]"
1653901882156678683,"[1500, 1500, 1500, 1498, 1537, 1500, 1500, 1500]"
1653901882190769172,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901882227425881,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653901882259155093,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653901882291949599,"[1500, 1500, 1500, 1501, 1537, 1500, 1500, 1500]"
1653901882327360045,"[1500, 1500, 1500, 1502, 1537, 1500, 1500, 1500]"
1653901882354318309,"[1500, 1500, 1500, 1503, 1537, 1500, 1500, 1500]"
1653901882386238346,"[1500, 1500, 1500, 1503, 1537, 1500, 1500, 1500]"
1653901882424391529,"[1500, 1500, 1500, 1504, 1537, 1500, 1500, 1500]"
1653901882456277281,"[1500, 1500, 1500, 1504, 1537, 1500, 1500, 1500]"
1653901882490055389,"[1500, 1500, 1500, 1504, 1537, 1500, 1500, 1500]"
