rosbagTimestamp,channels
1653996786243706939,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653996786545417109,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653996787766247674,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653996787794705812,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653996787833696294,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653996787864292070,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653996787895325687,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653996787929901649,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653996787965567311,"[1500, 1500, 1500, 1498, 1540, 1500, 1500, 1500]"
1653996787993751486,"[1500, 1500, 1500, 1498, 1540, 1500, 1500, 1500]"
1653996788029050064,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653996788064570161,"[1500, 1500, 1500, 1498, 1542, 1500, 1500, 1500]"
1653996788095995754,"[1500, 1500, 1500, 1497, 1543, 1500, 1500, 1500]"
1653996788127381579,"[1500, 1500, 1500, 1497, 1543, 1500, 1500, 1500]"
1653996788165646335,"[1500, 1500, 1500, 1496, 1544, 1500, 1500, 1500]"
1653996788193975619,"[1500, 1500, 1500, 1496, 1544, 1500, 1500, 1500]"
1653996788226768621,"[1500, 1500, 1500, 1496, 1545, 1500, 1500, 1500]"
1653996788265582725,"[1500, 1500, 1500, 1496, 1546, 1500, 1500, 1500]"
1653996788294973953,"[1500, 1500, 1500, 1496, 1546, 1500, 1500, 1500]"
1653996788325553619,"[1500, 1500, 1500, 1496, 1547, 1500, 1500, 1500]"
1653996788358805661,"[1500, 1500, 1500, 1497, 1548, 1500, 1500, 1500]"
1653996788393843422,"[1500, 1500, 1500, 1497, 1548, 1500, 1500, 1500]"
1653996788426931922,"[1500, 1500, 1500, 1497, 1549, 1500, 1500, 1500]"
1653996788455148875,"[1500, 1500, 1500, 1498, 1549, 1500, 1500, 1500]"
1653996788493432333,"[1500, 1500, 1500, 1498, 1550, 1500, 1500, 1500]"
1653996788525951017,"[1500, 1500, 1500, 1499, 1551, 1500, 1500, 1500]"
1653996788555763141,"[1500, 1500, 1500, 1500, 1551, 1500, 1500, 1500]"
1653996788587180558,"[1500, 1500, 1500, 1500, 1552, 1500, 1500, 1500]"
1653996788626730336,"[1500, 1500, 1500, 1500, 1552, 1500, 1500, 1500]"
1653996788662855495,"[1500, 1500, 1500, 1501, 1553, 1500, 1500, 1500]"
1653996788686502062,"[1500, 1500, 1500, 1501, 1553, 1500, 1500, 1500]"
1653996788721957259,"[1500, 1500, 1500, 1501, 1554, 1500, 1500, 1500]"
1653996788757512681,"[1500, 1500, 1500, 1501, 1555, 1500, 1500, 1500]"
1653996788790418295,"[1500, 1500, 1500, 1502, 1555, 1500, 1500, 1500]"
1653996788825486634,"[1500, 1500, 1500, 1502, 1556, 1500, 1500, 1500]"
1653996788853942961,"[1500, 1500, 1500, 1501, 1556, 1500, 1500, 1500]"
1653996788886859549,"[1500, 1500, 1500, 1501, 1557, 1500, 1500, 1500]"
1653996788919965929,"[1500, 1500, 1500, 1501, 1557, 1500, 1500, 1500]"
1653996788955229095,"[1500, 1500, 1500, 1501, 1558, 1500, 1500, 1500]"
1653996788986205626,"[1500, 1500, 1500, 1501, 1558, 1500, 1500, 1500]"
1653996789021880027,"[1500, 1500, 1500, 1500, 1559, 1500, 1500, 1500]"
1653996789054897347,"[1500, 1500, 1500, 1500, 1559, 1500, 1500, 1500]"
1653996789087726941,"[1500, 1500, 1500, 1500, 1560, 1500, 1500, 1500]"
1653996789118802192,"[1500, 1500, 1500, 1499, 1560, 1500, 1500, 1500]"
1653996789153866667,"[1500, 1500, 1500, 1499, 1560, 1500, 1500, 1500]"
1653996789186586110,"[1500, 1500, 1500, 1499, 1561, 1500, 1500, 1500]"
1653996789220615070,"[1500, 1500, 1500, 1499, 1561, 1500, 1500, 1500]"
1653996789251102636,"[1500, 1500, 1500, 1498, 1562, 1500, 1500, 1500]"
1653996789286176523,"[1500, 1500, 1500, 1498, 1562, 1500, 1500, 1500]"
1653996789319607611,"[1500, 1500, 1500, 1498, 1562, 1500, 1500, 1500]"
1653996789345871790,"[1500, 1500, 1500, 1498, 1563, 1500, 1500, 1500]"
1653996789385000526,"[1500, 1500, 1500, 1498, 1563, 1500, 1500, 1500]"
