rosbagTimestamp,channels
1653904249077697391,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904249486925069,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250507204024,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250539015979,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250572996842,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250607907276,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250638159295,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250672672483,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250701722910,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250736894312,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250767855509,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653904250801499728,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904250837454109,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904250870252783,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904250901486120,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904250938269528,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904250969241667,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251000548564,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251035119303,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251068749814,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251100412952,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251135542053,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251168344497,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251199660851,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251231524948,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251266228573,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251299954245,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653904251331276040,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251363901641,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251397381397,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251429355345,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251461846421,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251497558593,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251528205265,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251560932372,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251598012824,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251628629439,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251661606871,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251694502422,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653904251728265326,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653904251761699332,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
