rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653903643430970051,,,"""distance-confidence""",2,0,0,"[4631.0, 100.0]"
1653903643507344570,,,"""distance-confidence""",2,0,0,"[4631.0, 100.0]"
1653903643588477501,,,"""distance-confidence""",2,0,0,"[4631.0, 100.0]"
1653903643669259519,,,"""distance-confidence""",2,0,0,"[4631.0, 100.0]"
1653903643763274266,,,"""distance-confidence""",2,0,0,"[4633.0, 100.0]"
1653903643831676764,,,"""distance-confidence""",2,0,0,"[4633.0, 100.0]"
1653903643921640361,,,"""distance-confidence""",2,0,0,"[4633.0, 100.0]"
1653903643986318278,,,"""distance-confidence""",2,0,0,"[4633.0, 100.0]"
1653903644083486458,,,"""distance-confidence""",2,0,0,"[4636.0, 100.0]"
1653903644166536458,,,"""distance-confidence""",2,0,0,"[4636.0, 100.0]"
1653903644243980750,,,"""distance-confidence""",2,0,0,"[4636.0, 100.0]"
1653903644326067362,,,"""distance-confidence""",2,0,0,"[4636.0, 100.0]"
1653903644419221105,,,"""distance-confidence""",2,0,0,"[4637.0, 100.0]"
1653903644501469442,,,"""distance-confidence""",2,0,0,"[4637.0, 100.0]"
1653903644581988958,,,"""distance-confidence""",2,0,0,"[4637.0, 100.0]"
1653903644660474520,,,"""distance-confidence""",2,0,0,"[4637.0, 100.0]"
1653903644755899409,,,"""distance-confidence""",2,0,0,"[4641.0, 100.0]"
1653903644818600983,,,"""distance-confidence""",2,0,0,"[4641.0, 100.0]"
1653903644914660825,,,"""distance-confidence""",2,0,0,"[4641.0, 100.0]"
1653903644979544726,,,"""distance-confidence""",2,0,0,"[4641.0, 100.0]"
1653903645078021727,,,"""distance-confidence""",2,0,0,"[4644.0, 100.0]"
1653903645155680279,,,"""distance-confidence""",2,0,0,"[4644.0, 100.0]"
1653903645235069339,,,"""distance-confidence""",2,0,0,"[4644.0, 100.0]"
1653903645317713935,,,"""distance-confidence""",2,0,0,"[4644.0, 100.0]"
1653903645417249012,,,"""distance-confidence""",2,0,0,"[4647.0, 100.0]"
1653903645494390835,,,"""distance-confidence""",2,0,0,"[4647.0, 100.0]"
1653903645575070120,,,"""distance-confidence""",2,0,0,"[4647.0, 100.0]"
1653903645654673521,,,"""distance-confidence""",2,0,0,"[4647.0, 100.0]"
1653903645755502763,,,"""distance-confidence""",2,0,0,"[4650.0, 100.0]"
1653903645862497226,,,"""distance-confidence""",2,0,0,"[4650.0, 100.0]"
1653903645942858597,,,"""distance-confidence""",2,0,0,"[4650.0, 100.0]"
1653903646039173823,,,"""distance-confidence""",2,0,0,"[4654.0, 100.0]"
1653903646119185842,,,"""distance-confidence""",2,0,0,"[4654.0, 100.0]"
1653903646197149684,,,"""distance-confidence""",2,0,0,"[4654.0, 100.0]"
1653903646282257705,,,"""distance-confidence""",2,0,0,"[4654.0, 100.0]"
1653903646376022833,,,"""distance-confidence""",2,0,0,"[4657.0, 100.0]"
1653903646440200816,,,"""distance-confidence""",2,0,0,"[4657.0, 100.0]"
1653903646534378352,,,"""distance-confidence""",2,0,0,"[4657.0, 100.0]"
1653903646596486115,,,"""distance-confidence""",2,0,0,"[4657.0, 100.0]"
1653903646697180369,,,"""distance-confidence""",2,0,0,"[4660.0, 100.0]"
1653903646776504826,,,"""distance-confidence""",2,0,0,"[4660.0, 100.0]"
1653903646853245206,,,"""distance-confidence""",2,0,0,"[4660.0, 100.0]"
1653903646933525388,,,"""distance-confidence""",2,0,0,"[4660.0, 100.0]"
1653903647030042440,,,"""distance-confidence""",2,0,0,"[4664.0, 100.0]"
1653903647095941273,,,"""distance-confidence""",2,0,0,"[4664.0, 100.0]"
