rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653925053869546388,,,"""distance-confidence""",2,0,0,"[1651.0, 100.0]"
1653925053968992178,,,"""distance-confidence""",2,0,0,"[1652.0, 100.0]"
1653925054045401970,,,"""distance-confidence""",2,0,0,"[1652.0, 100.0]"
1653925054124679407,,,"""distance-confidence""",2,0,0,"[1652.0, 100.0]"
1653925054205830447,,,"""distance-confidence""",2,0,0,"[1652.0, 100.0]"
1653925054289081181,,,"""distance-confidence""",2,0,0,"[1701.0, 100.0]"
1653925054368410863,,,"""distance-confidence""",2,0,0,"[1701.0, 100.0]"
1653925054446345104,,,"""distance-confidence""",2,0,0,"[1701.0, 100.0]"
1653925054525750551,,,"""distance-confidence""",2,0,0,"[1701.0, 100.0]"
1653925054623327588,,,"""distance-confidence""",2,0,0,"[1745.0, 100.0]"
1653925054735764425,,,"""distance-confidence""",2,0,0,"[1745.0, 100.0]"
1653925054811957161,,,"""distance-confidence""",2,0,0,"[1745.0, 100.0]"
1653925054911630375,,,"""distance-confidence""",2,0,0,"[1781.0, 100.0]"
1653925055024908653,,,"""distance-confidence""",2,0,0,"[1781.0, 100.0]"
1653925055100799540,,,"""distance-confidence""",2,0,0,"[1781.0, 100.0]"
1653925055200223329,,,"""distance-confidence""",2,0,0,"[1820.0, 100.0]"
1653925055263944480,,,"""distance-confidence""",2,0,0,"[1820.0, 100.0]"
1653925055359761426,,,"""distance-confidence""",2,0,0,"[1820.0, 100.0]"
1653925055421913379,,,"""distance-confidence""",2,0,0,"[1820.0, 100.0]"
1653925055521604726,,,"""distance-confidence""",2,0,0,"[1854.0, 100.0]"
1653925055600290923,,,"""distance-confidence""",2,0,0,"[1854.0, 100.0]"
1653925055679443727,,,"""distance-confidence""",2,0,0,"[1854.0, 100.0]"
1653925055759881356,,,"""distance-confidence""",2,0,0,"[1854.0, 100.0]"
1653925055836049804,,,"""distance-confidence""",2,0,0,"[1889.0, 100.0]"
1653925055919868295,,,"""distance-confidence""",2,0,0,"[1889.0, 100.0]"
1653925055999551613,,,"""distance-confidence""",2,0,0,"[1889.0, 100.0]"
1653925056079917501,,,"""distance-confidence""",2,0,0,"[1889.0, 100.0]"
1653925056178481688,,,"""distance-confidence""",2,0,0,"[1916.0, 100.0]"
1653925056242243389,,,"""distance-confidence""",2,0,0,"[1916.0, 100.0]"
1653925056338031254,,,"""distance-confidence""",2,0,0,"[1916.0, 100.0]"
1653925056400487806,,,"""distance-confidence""",2,0,0,"[1916.0, 100.0]"
1653925056499443287,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925056576795835,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925056658421074,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925056720286836,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925056813928083,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925056894814146,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925056974077967,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925057056671501,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925057154570374,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925057264406585,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925057345561787,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925057440477700,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925057505491814,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925057599811652,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925057662533401,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925057759910162,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925057838303649,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925057923344392,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925057981715909,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925058079961838,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925058162172577,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925058241059073,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925058320904795,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925058420577752,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925058532760796,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925058606997462,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925058706658365,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925058814459669,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925058898944770,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925058991960625,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059055170329,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059153513960,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059219006542,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059312336308,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059391003588,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059472604453,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059552649598,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925059637798503,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925059711444411,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925059790970687,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
