rosbagTimestamp,channels
1653925059584258000,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925059902908596,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925060532376535,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925060564385112,"[1500, 1500, 1500, 1499, 1500, 1536, 1500, 1500]"
1653925060595955917,"[1500, 1500, 1500, 1499, 1500, 1536, 1500, 1500]"
1653925060633293170,"[1500, 1500, 1500, 1499, 1500, 1536, 1500, 1500]"
1653925060661902747,"[1500, 1500, 1500, 1499, 1500, 1537, 1500, 1500]"
1653925060694202105,"[1500, 1500, 1500, 1499, 1500, 1537, 1500, 1500]"
1653925060731822620,"[1500, 1500, 1500, 1499, 1500, 1537, 1500, 1500]"
1653925060763347118,"[1500, 1500, 1500, 1499, 1500, 1538, 1500, 1500]"
1653925060794934603,"[1500, 1500, 1500, 1499, 1500, 1538, 1500, 1500]"
1653925060826922247,"[1500, 1500, 1500, 1499, 1500, 1538, 1500, 1500]"
1653925060862660833,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653925060892743084,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653925060930976596,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653925060963409382,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653925060993411533,"[1500, 1500, 1500, 1499, 1500, 1540, 1500, 1500]"
1653925061027151343,"[1500, 1500, 1500, 1499, 1500, 1540, 1500, 1500]"
1653925061058427543,"[1500, 1500, 1500, 1499, 1500, 1540, 1500, 1500]"
1653925061093614194,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925061127117283,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925061158464271,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925061192249860,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925061223211292,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925061257885410,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925061291855072,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925061322631404,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925061354663093,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925061391209240,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925061423419855,"[1500, 1500, 1500, 1498, 1500, 1544, 1500, 1500]"
1653925061454774381,"[1500, 1500, 1500, 1498, 1500, 1544, 1500, 1500]"
1653925061491224301,"[1500, 1500, 1500, 1498, 1500, 1544, 1500, 1500]"
1653925061521615423,"[1500, 1500, 1500, 1499, 1500, 1544, 1500, 1500]"
1653925061552674153,"[1500, 1500, 1500, 1499, 1500, 1545, 1500, 1500]"
1653925061591074792,"[1500, 1500, 1500, 1499, 1500, 1545, 1500, 1500]"
1653925061618852893,"[1500, 1500, 1500, 1499, 1500, 1545, 1500, 1500]"
1653925061654132997,"[1500, 1500, 1500, 1499, 1500, 1545, 1500, 1500]"
1653925061687863749,"[1500, 1500, 1500, 1499, 1500, 1546, 1500, 1500]"
1653925061720569782,"[1500, 1500, 1500, 1499, 1500, 1546, 1500, 1500]"
1653925061753670828,"[1500, 1500, 1500, 1499, 1500, 1546, 1500, 1500]"
1653925061786988254,"[1500, 1500, 1500, 1498, 1500, 1547, 1500, 1500]"
1653925061817950829,"[1500, 1500, 1500, 1498, 1500, 1547, 1500, 1500]"
1653925061852459599,"[1500, 1500, 1500, 1498, 1500, 1547, 1500, 1500]"
1653925061882388956,"[1500, 1500, 1500, 1498, 1500, 1547, 1500, 1500]"
1653925061917113320,"[1500, 1500, 1500, 1498, 1500, 1548, 1500, 1500]"
1653925061952043781,"[1500, 1500, 1500, 1498, 1500, 1548, 1500, 1500]"
1653925061982753954,"[1500, 1500, 1500, 1498, 1500, 1548, 1500, 1500]"
1653925062015313856,"[1500, 1500, 1500, 1498, 1500, 1548, 1500, 1500]"
1653925062047972207,"[1500, 1500, 1500, 1498, 1500, 1549, 1500, 1500]"
1653925062083539311,"[1500, 1500, 1500, 1498, 1500, 1549, 1500, 1500]"
1653925062115314404,"[1500, 1500, 1500, 1498, 1500, 1549, 1500, 1500]"
1653925062147606310,"[1500, 1500, 1500, 1498, 1500, 1549, 1500, 1500]"
