rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653925355054858342,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925355118030904,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925355217164169,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355297249355,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355373638343,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355453560338,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355534826030,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355616358197,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355699048783,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355777546603,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355872751735,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925355935197975,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356030726674,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356099525615,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356193542246,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356272485950,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356353042079,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356432934499,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356525677517,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356593936564,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356689203379,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356752435880,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356846154887,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925356927965056,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357007708952,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357090814678,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357168892345,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357247581301,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357330318542,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357408953687,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357504846787,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357568068280,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357665612253,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357731851104,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925357828722898,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925357905946186,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925357993840035,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358067575103,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358144051115,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358223917847,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358304845618,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358388781461,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358480676936,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358596789833,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358671538679,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358767769083,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358837440125,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925358933063881,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359059470617,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359122027518,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359219542017,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359284864210,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359375397963,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359459711191,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359542157958,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359618653700,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925359700231820,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925359779126950,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925359858649967,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925359937528887,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360032752732,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360098037414,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360191649857,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360257627545,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360353588074,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360434727702,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360513541264,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360594323795,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360673594703,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360753771042,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360833817925,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925360912368389,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925361009839579,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361073412466,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361169297170,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361232801066,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361332689366,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361407802212,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361488970838,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361570543172,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925361653216966,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925361729239498,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925361812634686,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925361889212519,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925361985073845,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925362053166117,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925362147490736,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925362273639789,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925362337873846,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925362436135526,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925362499911855,,,"""distance-confidence""",2,0,0,"[2048.0, 100.0]"
1653925362595390292,,,"""distance-confidence""",2,0,0,"[2043.0, 100.0]"
1653925362673843446,,,"""distance-confidence""",2,0,0,"[2043.0, 100.0]"
1653925362753870681,,,"""distance-confidence""",2,0,0,"[2043.0, 100.0]"
1653925362820843761,,,"""distance-confidence""",2,0,0,"[2043.0, 100.0]"
1653925362917229880,,,"""distance-confidence""",2,0,0,"[2037.0, 100.0]"
1653925362995700340,,,"""distance-confidence""",2,0,0,"[2037.0, 100.0]"
1653925363075706198,,,"""distance-confidence""",2,0,0,"[2037.0, 100.0]"
1653925363156020532,,,"""distance-confidence""",2,0,0,"[2037.0, 100.0]"
1653925363251734233,,,"""distance-confidence""",2,0,0,"[2030.0, 100.0]"
1653925363316902116,,,"""distance-confidence""",2,0,0,"[2030.0, 100.0]"
1653925363413138299,,,"""distance-confidence""",2,0,0,"[2030.0, 100.0]"
1653925363477525889,,,"""distance-confidence""",2,0,0,"[2030.0, 100.0]"
1653925363574306662,,,"""distance-confidence""",2,0,0,"[2021.0, 100.0]"
1653925363653044055,,,"""distance-confidence""",2,0,0,"[2021.0, 100.0]"
1653925363731116364,,,"""distance-confidence""",2,0,0,"[2021.0, 100.0]"
1653925363810786364,,,"""distance-confidence""",2,0,0,"[2021.0, 100.0]"
1653925363891367465,,,"""distance-confidence""",2,0,0,"[2010.0, 100.0]"
1653925363970446132,,,"""distance-confidence""",2,0,0,"[2010.0, 100.0]"
1653925364053525384,,,"""distance-confidence""",2,0,0,"[2010.0, 100.0]"
1653925364131773977,,,"""distance-confidence""",2,0,0,"[2010.0, 100.0]"
1653925364231680223,,,"""distance-confidence""",2,0,0,"[1997.0, 100.0]"
1653925364337501943,,,"""distance-confidence""",2,0,0,"[1997.0, 100.0]"
1653925364421874222,,,"""distance-confidence""",2,0,0,"[1997.0, 100.0]"
