rosbagTimestamp,channels
1653925356254385636,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925356502037242,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925360302577174,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925360338089223,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925360372911601,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925360403676755,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925360435950823,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925360469793900,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925360499545339,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925360537978203,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925360566200042,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925360600325260,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925360633436548,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925360664164064,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925360700851907,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925360735028231,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925360765975578,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925360798253866,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925360830036924,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925360865189884,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925360898036821,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925360933335680,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925360960842352,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925360996192026,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925361033900438,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925361061016275,"[1500, 1500, 1500, 1498, 1500, 1542, 1500, 1500]"
1653925361097688053,"[1500, 1500, 1500, 1498, 1500, 1542, 1500, 1500]"
1653925361127291389,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925361159157713,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925361195081987,"[1500, 1500, 1500, 1497, 1500, 1543, 1500, 1500]"
1653925361224122898,"[1500, 1500, 1500, 1497, 1500, 1543, 1500, 1500]"
1653925361259120830,"[1500, 1500, 1500, 1497, 1500, 1544, 1500, 1500]"
1653925361297504448,"[1500, 1500, 1500, 1497, 1500, 1544, 1500, 1500]"
1653925361322670008,"[1500, 1500, 1500, 1497, 1500, 1544, 1500, 1500]"
1653925361360600053,"[1500, 1500, 1500, 1497, 1500, 1544, 1500, 1500]"
1653925361393157983,"[1500, 1500, 1500, 1497, 1500, 1545, 1500, 1500]"
1653925361425180377,"[1500, 1500, 1500, 1497, 1500, 1545, 1500, 1500]"
1653925361462122657,"[1500, 1500, 1500, 1497, 1500, 1545, 1500, 1500]"
1653925361490524490,"[1500, 1500, 1500, 1497, 1500, 1545, 1500, 1500]"
1653925361524597751,"[1500, 1500, 1500, 1498, 1500, 1546, 1500, 1500]"
1653925361559405071,"[1500, 1500, 1500, 1498, 1500, 1546, 1500, 1500]"
1653925361591936570,"[1500, 1500, 1500, 1498, 1500, 1546, 1500, 1500]"
1653925361620932213,"[1500, 1500, 1500, 1498, 1500, 1546, 1500, 1500]"
1653925361658710011,"[1500, 1500, 1500, 1499, 1500, 1547, 1500, 1500]"
1653925361689533601,"[1500, 1500, 1500, 1499, 1500, 1547, 1500, 1500]"
1653925361721548323,"[1500, 1500, 1500, 1499, 1500, 1547, 1500, 1500]"
1653925361754406922,"[1500, 1500, 1500, 1499, 1500, 1547, 1500, 1500]"
1653925361787595480,"[1500, 1500, 1500, 1499, 1500, 1547, 1500, 1500]"
1653925361821280971,"[1500, 1500, 1500, 1499, 1500, 1548, 1500, 1500]"
1653925361858999780,"[1500, 1500, 1500, 1499, 1500, 1548, 1500, 1500]"
