rosbagTimestamp,linear,x,y,z,angular,x,y,z
1653996901488076114,,0.0,0.0,0.0,,-0.200373844586,2.47031208316,-2.71342242138
1653996901520532508,,0.0,0.0,0.0,,-0.197146580203,2.44134012825,-2.77076185946
1653996901552654856,,0.0,0.0,0.0,,-0.196259509385,2.40956950332,-2.82513699545
1653996901584842663,,0.0,0.0,0.0,,-0.195414273475,2.36944726459,-2.88189586745
1653996901617525542,,0.0,0.0,0.0,,-0.197813804308,2.32696092663,-2.9345907769
1653996901650111846,,0.0,0.0,0.0,,-0.199786875204,2.27780832404,-2.98607674286
1653996901684483849,,0.0,0.0,0.0,,-0.213373402124,2.21851972073,-3.02924353841
1653996901717687772,,0.0,0.0,0.0,,-0.226471570518,2.16150642418,-3.05463818175
1653996901752201172,,0.0,0.0,0.0,,-0.24356625335,2.09783710828,-3.0682302582
1653996901780692259,,0.0,0.0,0.0,,-0.263627799603,2.03222887244,-3.06980120171
1653996901817490767,,0.0,0.0,0.0,,-0.28986725196,1.95865236715,-3.05650282339
1653996901847983094,,0.0,0.0,0.0,,-0.313959463597,1.89437004178,-3.0359371238
1653996901881184950,,0.0,0.0,0.0,,-0.340679590516,1.81846273444,-3.00144466849
1653996901913871910,,0.0,0.0,0.0,,-0.368617625543,1.74680295098,-2.96180225055
1653996901949700135,,0.0,0.0,0.0,,-0.397378271477,1.67668679029,-2.91550039817
1653996901980003721,,0.0,0.0,0.0,,-0.42659739386,1.60478453512,-2.85885763938
1653996902013401979,,0.0,0.0,0.0,,-0.457202617757,1.52708686444,-2.79049427598
1653996902049350529,,0.0,0.0,0.0,,-0.485065520702,1.45509496304,-2.72090147852
1653996902079717264,,0.0,0.0,0.0,,-0.513289996787,1.3820290144,-2.64339249182
1653996902111087596,,0.0,0.0,0.0,,-0.53890918259,1.30846616949,-2.56357490118
1653996902147650775,,0.0,0.0,0.0,,-0.56558491328,1.22772821086,-2.47168836628
1653996902181327279,,0.0,0.0,0.0,,-0.589399648482,1.15066574777,-2.37986330308
1653996902212309097,,0.0,0.0,0.0,,-0.60996769595,1.07446303475,-2.28571597556
1653996902245305726,,0.0,0.0,0.0,,-0.630071930886,0.99290118455,-2.18290113798
1653996902275570723,,0.0,0.0,0.0,,-0.647030436821,0.912139320257,-2.07877490408
1653996902309296674,,0.0,0.0,0.0,,-0.663618831881,0.828600130292,-1.96686908472
1653996902345196863,,0.0,0.0,0.0,,-0.674713193527,0.741277869301,-1.85288688785
1653996902377446765,,0.0,0.0,0.0,,-0.678434365964,0.65983298609,-1.75002423895
1653996902409069631,,0.0,0.0,0.0,,-0.675972509655,0.574863725268,-1.64991415629
1653996902441317760,,0.0,0.0,0.0,,-0.6701817899,0.492047681581,-1.55804811195
1653996902477664723,,0.0,0.0,0.0,,-0.658429168772,0.403255222371,-1.46344999195
1653996902509597905,,0.0,0.0,0.0,,-0.643958132355,0.328842018911,-1.38609809959
1653996902541348222,,0.0,0.0,0.0,,-0.622784545928,0.241586352264,-1.30240779169
1653996902574891026,,0.0,0.0,0.0,,-0.600450467672,0.161014879494,-1.22700933345
1653996902608882300,,0.0,0.0,0.0,,-0.572907302957,0.0850153645991,-1.15677449821
1653996902640313987,,0.0,0.0,0.0,,-0.540202649664,0.00879557610368,-1.08856139897
1653996902675074438,,0.0,0.0,0.0,,-0.503599239015,-0.0710911702024,-1.02081275259
1653996902708816331,,0.0,0.0,0.0,,-0.466826781184,-0.141098047874,-0.961991163461
1653996902740530166,,0.0,0.0,0.0,,-0.426834742933,-0.211043453843,-0.906024593402
1653996902772411012,,0.0,0.0,0.0,,-0.386097360289,-0.274447246135,-0.856410099271
1653996902808760429,,0.0,0.0,0.0,,-0.336916156284,-0.344343987006,-0.801263151913
1653996902840759908,,0.0,0.0,0.0,,-0.289451037307,-0.407091227364,-0.75306250694
1653996902871645362,,0.0,0.0,0.0,,-0.241630748494,-0.464835354154,-0.708481862227
1653996902903819192,,0.0,0.0,0.0,,-0.192524249682,-0.522226018655,-0.665356047808
1653996902936047668,,0.0,0.0,0.0,,-0.144146873565,-0.57472370639,-0.626423969539
1653996902970203507,,0.0,0.0,0.0,,-0.0939799878848,-0.627170167705,-0.587683136566
1653996903004348024,,0.0,0.0,0.0,,-0.0390136136523,-0.678358166666,-0.549434077214
1653996903004857787,,0.0,0.0,0.0,,0.202617134842,-0.213522812512,0.159047785013
1653996903036370201,,0.0,0.0,0.0,,0.00944785916942,-0.722154193398,-0.51572709366
1653996903037976087,,0.0,0.0,0.0,,0.251078607663,-0.257318839244,0.192754768567
1653996903070098041,,0.0,0.0,0.0,,0.0597901953338,-0.764386960584,-0.484547280099
1653996903070614414,,0.0,0.0,0.0,,0.301420943828,-0.299551606429,0.223934582128
1653996903100675213,,0.0,0.0,0.0,,0.349277944908,-0.338622849803,0.257259075089
1653996903100864759,,0.0,0.0,0.0,,0.107647196414,-0.803458203957,-0.451222787139
1653996903135557397,,0.0,0.0,0.0,,0.398966717346,-0.377636036568,0.291826662478
1653996903135849529,,0.0,0.0,0.0,,0.157335968852,-0.842471390723,-0.416655199749
1653996903167809133,,0.0,0.0,0.0,,0.197961934035,-0.871584218286,-0.389266141177
1653996903168502334,,0.0,0.0,0.0,,0.439592682529,-0.406748864132,0.31921572105
1653996903200988255,,0.0,0.0,0.0,,0.483023721027,-0.43745739464,0.351761572445
1653996903201194875,,0.0,0.0,0.0,,0.241392972533,-0.902292748794,-0.356720289782
1653996903234622888,,0.0,0.0,0.0,,0.52273999039,-0.463926085221,0.379813159366
1653996903234746276,,0.0,0.0,0.0,,0.281109241897,-0.928761439376,-0.328668702861
1653996903267696535,,0.0,0.0,0.0,,0.558988658089,-0.485645233008,0.406403085805
1653996903267780299,,0.0,0.0,0.0,,0.317357909595,-0.950480587163,-0.302078776422
1653996903300158203,,0.0,0.0,0.0,,0.591943893948,-0.50366583336,0.436353465315
1653996903303147645,,0.0,0.0,0.0,,0.350313145454,-0.968501187514,-0.272128396912
1653996903333950674,,0.0,0.0,0.0,,0.624305330235,-0.520112075107,0.465702788179
1653996903333976854,,0.0,0.0,0.0,,0.382674581741,-0.984947429262,-0.242779074048
1653996903367594995,,0.0,0.0,0.0,,0.651817759099,-0.531357981576,0.491322827756
1653996903368067131,,0.0,0.0,0.0,,0.410187010605,-0.99619333573,-0.217159034471
1653996903400846410,,0.0,0.0,0.0,,0.434220738747,-1.00370995891,-0.190418843871
1653996903401309322,,0.0,0.0,0.0,,0.675851487241,-0.538874604757,0.518063018356
1653996903432818887,,0.0,0.0,0.0,,0.452592666954,-1.00688002046,-0.164395823133
1653996903433413464,,0.0,0.0,0.0,,0.694223415448,-0.542044666306,0.544086039094
1653996903466948127,,0.0,0.0,0.0,,0.469208809657,-1.00625761947,-0.136419368293
1653996903467475894,,0.0,0.0,0.0,,0.710839558151,-0.541422265318,0.572062493934
1653996903500381625,,0.0,0.0,0.0,,0.724411997806,-0.538111331118,0.59628917492
1653996903500590977,,0.0,0.0,0.0,,0.482781249312,-1.00294668527,-0.112192687307
1653996903531746185,,0.0,0.0,0.0,,0.736004536374,-0.530947316452,0.619532308666
1653996903532488391,,0.0,0.0,0.0,,0.494373787881,-0.995782670606,-0.0889495535611
1653996903563511650,,0.0,0.0,0.0,,0.50258410215,-0.986149542556,-0.0654468726271
1653996903564261075,,0.0,0.0,0.0,,0.744214850644,-0.521314188401,0.6430349896
1653996903596111591,,0.0,0.0,0.0,,0.508150706323,-0.974657749277,-0.0396697386994
1653996903596746742,,0.0,0.0,0.0,,0.749781454817,-0.509822395123,0.668812123528
1653996903629185675,,0.0,0.0,0.0,,0.51151713581,-0.960451809577,-0.0139335859068
1653996903629443474,,0.0,0.0,0.0,,0.753147884304,-0.495616455423,0.69454827632
1653996903664098303,,0.0,0.0,0.0,,0.513558935485,-0.944919959404,0.0126631707212
1653996903664109435,,0.0,0.0,0.0,,0.755189683979,-0.48008460525,0.721145032948
1653996903696774048,,0.0,0.0,0.0,,0.513547836428,-0.930404953645,0.0375660404351
1653996903697741392,,0.0,0.0,0.0,,0.755178584922,-0.46556959949,0.746047902662
1653996903729645393,,0.0,0.0,0.0,,0.511022373982,-0.914756136482,0.0608706458832
1653996903729744865,,0.0,0.0,0.0,,0.752653122476,-0.449920782328,0.76935250811
1653996903761531927,,0.0,0.0,0.0,,0.747358018322,-0.433964606653,0.793504057015
1653996903761615929,,0.0,0.0,0.0,,0.505727269828,-0.898799960808,0.0850221947883
1653996903797774332,,0.0,0.0,0.0,,0.498062516919,-0.882674737951,0.110410007933
1653996903799038750,,0.0,0.0,0.0,,0.739693265413,-0.417839383796,0.81889187016
1653996903828526111,,0.0,0.0,0.0,,0.730378168046,-0.403548066732,0.842701909607
1653996903829530359,,0.0,0.0,0.0,,0.488747419552,-0.868383420886,0.13422004738
1653996903860190521,,0.0,0.0,0.0,,0.477050720598,-0.853764254741,0.158795068014
1653996903861116363,,0.0,0.0,0.0,,0.718681469092,-0.388928900587,0.867276930241
1653996903892932742,,0.0,0.0,0.0,,0.703702864242,-0.37322971078,0.895130441676
1653996903893545774,,0.0,0.0,0.0,,0.462072115748,-0.838065064934,0.186648579449
1653996903926826446,,0.0,0.0,0.0,,0.445911888172,-0.822159261905,0.211537788784
1653996903926879318,,0.0,0.0,0.0,,0.687542636666,-0.35732390775,0.920019651012
1653996903960566331,,0.0,0.0,0.0,,0.427014035399,-0.807198586301,0.236645564173
1653996903961102456,,0.0,0.0,0.0,,0.668644783893,-0.342363232147,0.945127426401
1653996903993973646,,0.0,0.0,0.0,,0.646861603083,-0.324095891212,0.970132748952
1653996903994190255,,0.0,0.0,0.0,,0.405230854589,-0.788931245366,0.261650886725
1653996904027900324,,0.0,0.0,0.0,,0.624999875097,-0.307864800423,0.990705278732
1653996904029503638,,0.0,0.0,0.0,,0.383369126603,-0.772700154577,0.282223416505
1653996904059429865,,0.0,0.0,0.0,,0.600151646896,-0.289991902912,1.01260286521
1653996904059575302,,0.0,0.0,0.0,,0.358520898402,-0.754827257067,0.304121002984
1653996904092441178,,0.0,0.0,0.0,,0.577359305636,-0.272388797874,1.0351219989
1653996904092808857,,0.0,0.0,0.0,,0.335728557142,-0.737224152028,0.326640136678
1653996904128095679,,0.0,0.0,0.0,,0.308995623617,-0.718436862942,0.352410440416
1653996904129041571,,0.0,0.0,0.0,,0.550626372111,-0.253601508788,1.06089230264
1653996904156600069,,0.0,0.0,0.0,,0.528311290319,-0.23744555008,1.08238007777
1653996904156825255,,0.0,0.0,0.0,,0.286680541825,-0.702280904234,0.373898215545
1653996904192237249,,0.0,0.0,0.0,,0.500963212882,-0.218804256288,1.10830064567
1653996904192412276,,0.0,0.0,0.0,,0.259332464388,-0.683639610442,0.399818783445
1653996904224786415,,0.0,0.0,0.0,,0.476520527164,-0.202499740965,1.13151645866
1653996904225217769,,0.0,0.0,0.0,,0.23488977867,-0.66733509512,0.423034596434
1653996904257844319,,0.0,0.0,0.0,,0.213988119149,-0.652093527987,0.445888409397
1653996904258969773,,0.0,0.0,0.0,,0.455618867643,-0.187258173832,1.15437027162
1653996904289814327,,0.0,0.0,0.0,,0.434312092527,-0.171293460421,1.17845351864
1653996904290118653,,0.0,0.0,0.0,,0.192681344033,-0.636128814575,0.46997165641
1653996904324610067,,0.0,0.0,0.0,,0.414653954322,-0.155830765914,1.20386182235
1653996904325016716,,0.0,0.0,0.0,,0.173023205828,-0.620666120068,0.495379960123
1653996904358437996,,0.0,0.0,0.0,,0.157480683485,-0.607407869116,0.517666867384
1653996904359340759,,0.0,0.0,0.0,,0.399111431979,-0.142572514961,1.22614872961
1653996904390324768,,0.0,0.0,0.0,,0.142380842778,-0.594211943639,0.540356755807
1653996904391762982,,0.0,0.0,0.0,,0.384011591272,-0.129376589485,1.24883861803
1653996904421695875,,0.0,0.0,0.0,,0.129767190928,-0.582258258818,0.562520719664
1653996904422938058,,0.0,0.0,0.0,,0.371397939422,-0.117422904664,1.27100258189
1653996904457701578,,0.0,0.0,0.0,,0.117572315052,-0.569938305103,0.586241966651
1653996904458846646,,0.0,0.0,0.0,,0.359203063546,-0.105102950948,1.29472382888
1653996904487863858,,0.0,0.0,0.0,,0.106871543056,-0.55930028547,0.604744949113
1653996904488993188,,0.0,0.0,0.0,,0.34850229155,-0.0944649313159,1.31322681134
1653996904521580626,,0.0,0.0,0.0,,0.0951880775942,-0.546758350607,0.625208195866
1653996904522896593,,0.0,0.0,0.0,,0.336818826088,-0.0819229964524,1.33369005809
1653996904553623090,,0.0,0.0,0.0,,0.0844749258811,-0.534968590326,0.643758989652
1653996904554447260,,0.0,0.0,0.0,,0.326105674375,-0.0701332361713,1.35224085188
1653996904587605512,,0.0,0.0,0.0,,0.312803027193,-0.0577372966014,1.37115364569
1653996904590362780,,0.0,0.0,0.0,,0.0711722786988,-0.522572650756,0.662671783464
1653996904619393532,,0.0,0.0,0.0,,0.0588019523383,-0.510144267787,0.681864615032
1653996904620260454,,0.0,0.0,0.0,,0.300432700832,-0.0453089136329,1.39034647726
1653996904653393299,,0.0,0.0,0.0,,0.285644487505,-0.0289446341552,1.40961444091
1653996904653653010,,0.0,0.0,0.0,,0.0440137390116,-0.49377998831,0.70113257868
1653996904688424975,,0.0,0.0,0.0,,0.270566418026,-0.0131762886826,1.43052848015
1653996904688825478,,0.0,0.0,0.0,,0.0289356695319,-0.478011642837,0.722046617919
1653996904720575026,,0.0,0.0,0.0,,0.253559246993,0.00463172203091,1.45150399109
1653996904720639851,,0.0,0.0,0.0,,0.0119284984986,-0.460203632123,0.74302212886
1653996904752099905,,0.0,0.0,0.0,,0.236647271721,0.0241575253207,1.47258878505
1653996904752393742,,0.0,0.0,0.0,,-0.00498347677317,-0.440677828834,0.764106922828
1653996904787888339,,0.0,0.0,0.0,,0.216514435368,0.048426894989,1.49355746581
1653996904792292741,,0.0,0.0,0.0,,-0.0251163131254,-0.416408459165,0.78507560358
1653996904821063701,,0.0,0.0,0.0,,-0.0437874889953,-0.391830877211,0.803407831312
1653996904821123146,,0.0,0.0,0.0,,0.197843259499,0.0730044769437,1.51188969354
1653996904852469753,,0.0,0.0,0.0,,-0.0645815730366,-0.365830054588,0.821132172208
1653996904853217173,,0.0,0.0,0.0,,0.177049175457,0.0990052995666,1.52961403444
1653996904884251401,,0.0,0.0,0.0,,0.156687527768,0.127220811028,1.54731788476
1653996904884834044,,0.0,0.0,0.0,,-0.084943220726,-0.337614543126,0.838836022537
1653996904917856922,,0.0,0.0,0.0,,-0.106689262383,-0.310618220432,0.859142174939
1653996904917894705,,0.0,0.0,0.0,,0.134941486111,0.154217133722,1.56762403717
1653996904949426639,,0.0,0.0,0.0,,-0.12814374034,-0.28050135506,0.876176666729
1653996904949955131,,0.0,0.0,0.0,,0.113487008154,0.184333999094,1.58465852896
1653996904984296141,,0.0,0.0,0.0,,0.0916278414894,0.216006440049,1.60167936037
1653996904984339984,,0.0,0.0,0.0,,-0.150002907005,-0.248828914105,0.893197498141
1653996905017928073,,0.0,0.0,0.0,,0.0716789933579,0.245260140264,1.61837917289
1653996905017938533,,0.0,0.0,0.0,,-0.169951755136,-0.21957521389,0.909897310662
1653996905050404261,,0.0,0.0,0.0,,-0.18748698517,-0.18812390031,0.926050708049
1653996905051713185,,0.0,0.0,0.0,,0.0541437633243,0.276711453845,1.63453257028
1653996905081394904,,0.0,0.0,0.0,,0.038384382475,0.30752926738,1.6508498922
1653996905081483565,,0.0,0.0,0.0,,-0.203246366019,-0.157306086775,0.942368029976
1653996905117084890,,0.0,0.0,0.0,,0.0216243789123,0.340772651844,1.66885427086
1653996905117174743,,0.0,0.0,0.0,,-0.220006369582,-0.12406270231,0.960372408628
1653996905148162586,,0.0,0.0,0.0,,0.0100608686474,0.369802663364,1.68446125311
1653996905149817189,,0.0,0.0,0.0,,-0.231569879846,-0.0950326907906,0.975979390881
1653996905181007332,,0.0,0.0,0.0,,-0.00214980204126,0.405087420616,1.70459665078
1653996905183234365,,0.0,0.0,0.0,,-0.243780550535,-0.0597479335383,0.996114788555
1653996905212686999,,0.0,0.0,0.0,,-0.011669378197,0.439520965543,1.72463642581
1653996905213313898,,0.0,0.0,0.0,,-0.253300126691,-0.0253143886114,1.01615456358
1653996905246667695,,0.0,0.0,0.0,,-0.0197985839698,0.473969878396,1.7438770687
1653996905247593920,,0.0,0.0,0.0,,-0.261429332464,0.00913452424124,1.03539520647
1653996905279556564,,0.0,0.0,0.0,,-0.0281997166489,0.51172545658,1.76238005116
1653996905280331108,,0.0,0.0,0.0,,-0.269830465143,0.0468901024258,1.05389818893
1653996905314387251,,0.0,0.0,0.0,,-0.274970182493,0.0887685535481,1.07269486953
1653996905314903516,,0.0,0.0,0.0,,-0.0333394339993,0.553603907702,1.78117673176
1653996905348461578,,0.0,0.0,0.0,,-0.0405824227273,0.598444953377,1.79964556327
1653996905352107781,,0.0,0.0,0.0,,-0.282213171221,0.133609599223,1.09116370104
1653996905379512927,,0.0,0.0,0.0,,-0.0446993192495,0.638828446845,1.81718548906
