rosbagTimestamp,channels
1653925211534556943,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925211764694477,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925214261530950,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925214294704344,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925214326302309,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925214360450544,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925214394667068,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925214429201695,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925214457492372,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925214491794640,"[1500, 1500, 1500, 1500, 1500, 1538, 1500, 1500]"
1653925214527025602,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925214559814843,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925214590127616,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925214625655688,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925214655324945,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925214691234025,"[1500, 1500, 1500, 1501, 1500, 1539, 1500, 1500]"
1653925214724060256,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925214756999769,"[1500, 1500, 1500, 1500, 1500, 1540, 1500, 1500]"
1653925214789647122,"[1500, 1500, 1500, 1500, 1500, 1540, 1500, 1500]"
1653925214822276952,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925214857048738,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925214889142448,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925214920967113,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925214954285963,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925214985998758,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653925215021134326,"[1500, 1500, 1500, 1498, 1500, 1542, 1500, 1500]"
1653925215054854538,"[1500, 1500, 1500, 1498, 1500, 1542, 1500, 1500]"
1653925215085678682,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925215118906980,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
1653925215151626518,"[1500, 1500, 1500, 1498, 1500, 1543, 1500, 1500]"
