rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653925206874434915,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925206953492225,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925207046939753,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207115300318,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207192521470,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207274441563,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207372051341,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207435012938,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207531672212,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207592922451,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207691368968,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207770511743,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207852257389,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925207931557258,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925208009966099,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208091158604,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208169400597,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208258505394,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208343654627,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208466778226,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208538211649,,,"""distance-confidence""",2,0,0,"[2050.0, 100.0]"
1653925208634181532,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925208747723178,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925208827993239,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925208923870066,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925208987297114,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209066291515,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209147949691,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209241127229,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209309144757,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209399317582,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209465837552,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209564307531,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209641484970,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209721394793,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209803556367,,,"""distance-confidence""",2,0,0,"[2051.0, 100.0]"
1653925209881144296,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925209965300197,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925210041983014,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925210120636419,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925210218987136,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210282439202,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210379186227,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210506906604,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210568924411,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210669250935,,,"""distance-confidence""",2,0,0,"[2053.0, 100.0]"
1653925210798790726,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925210860227183,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925210956146981,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925211018986821,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925211116552867,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925211196334700,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925211276769058,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925211356900604,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925211438853507,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211516701443,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211598589184,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211674583516,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211756185328,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211836767284,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211916640705,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925211997094647,,,"""distance-confidence""",2,0,0,"[2056.0, 100.0]"
1653925212090315592,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212158095567,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212253754771,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212315717354,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212411979636,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212493037483,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212570944135,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212655259497,,,"""distance-confidence""",2,0,0,"[2057.0, 100.0]"
1653925212733035312,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925212813582551,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925212892995297,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925212972235527,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
1653925213068705658,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925213181954237,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925213259414953,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925213354960616,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213467925724,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213548455328,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213646984448,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213760950364,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213841211958,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925213936959265,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925214043695351,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925214125673754,,,"""distance-confidence""",2,0,0,"[2060.0, 100.0]"
1653925214219681058,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214284611871,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214381009970,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214511298049,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214575035590,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214669848121,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214797245889,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214861720184,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925214960239685,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215027383089,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215118384743,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215196804820,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215280287017,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215356842925,,,"""distance-confidence""",2,0,0,"[2061.0, 100.0]"
1653925215436952173,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925215517138161,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925215598427591,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925215676357430,,,"""distance-confidence""",2,0,0,"[2059.0, 100.0]"
1653925215776251869,,,"""distance-confidence""",2,0,0,"[2058.0, 100.0]"
