rosbagTimestamp,channels
1653923318252110810,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653923318513106066,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653923319381880086,"[1500, 1500, 1500, 1472, 1500, 1500, 1500, 1500]"
1653923319410030665,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653923319443402125,"[1500, 1500, 1500, 1499, 1500, 1537, 1500, 1500]"
1653923319478594913,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653923319508950630,"[1500, 1500, 1500, 1499, 1500, 1539, 1500, 1500]"
1653923319544133534,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653923319577822720,"[1500, 1500, 1500, 1499, 1500, 1542, 1500, 1500]"
1653923319609489652,"[1500, 1500, 1500, 1499, 1500, 1543, 1500, 1500]"
1653923319643523472,"[1500, 1500, 1500, 1499, 1500, 1544, 1500, 1500]"
1653923319674792075,"[1500, 1500, 1500, 1500, 1500, 1544, 1500, 1500]"
1653923319708661495,"[1500, 1500, 1500, 1500, 1500, 1545, 1500, 1500]"
1653923319744017335,"[1500, 1500, 1500, 1500, 1500, 1547, 1500, 1500]"
1653923319774713958,"[1500, 1500, 1500, 1500, 1500, 1547, 1500, 1500]"
1653923319807696480,"[1500, 1500, 1500, 1500, 1500, 1548, 1500, 1500]"
1653923319839415186,"[1500, 1500, 1500, 1500, 1500, 1549, 1500, 1500]"
1653923319877364694,"[1500, 1500, 1500, 1500, 1500, 1550, 1500, 1500]"
1653923319907485223,"[1500, 1500, 1500, 1500, 1500, 1551, 1500, 1500]"
1653923319943358559,"[1500, 1500, 1500, 1499, 1500, 1552, 1500, 1500]"
1653923319971804542,"[1500, 1500, 1500, 1499, 1500, 1553, 1500, 1500]"
1653923320006236035,"[1500, 1500, 1500, 1499, 1500, 1554, 1500, 1500]"
1653923320039334821,"[1500, 1500, 1500, 1499, 1500, 1555, 1500, 1500]"
1653923320067177156,"[1500, 1500, 1500, 1499, 1500, 1556, 1500, 1500]"
1653923320103121638,"[1500, 1500, 1500, 1499, 1500, 1557, 1500, 1500]"
1653923320137861672,"[1500, 1500, 1500, 1498, 1500, 1557, 1500, 1500]"
1653923320166323685,"[1500, 1500, 1500, 1498, 1500, 1558, 1500, 1500]"
1653923320204046033,"[1500, 1500, 1500, 1498, 1500, 1559, 1500, 1500]"
1653923320238600126,"[1500, 1500, 1500, 1498, 1500, 1560, 1500, 1500]"
1653923320267939273,"[1500, 1500, 1500, 1498, 1500, 1561, 1500, 1500]"
1653923320303975869,"[1500, 1500, 1500, 1497, 1500, 1562, 1500, 1500]"
1653923320335735421,"[1500, 1500, 1500, 1497, 1500, 1562, 1500, 1500]"
1653923320368536490,"[1500, 1500, 1500, 1497, 1500, 1563, 1500, 1500]"
1653923320403395062,"[1500, 1500, 1500, 1497, 1500, 1564, 1500, 1500]"
1653923320437055303,"[1500, 1500, 1500, 1497, 1500, 1565, 1500, 1500]"
1653923320467369557,"[1500, 1500, 1500, 1497, 1500, 1566, 1500, 1500]"
1653923320499199953,"[1500, 1500, 1500, 1497, 1500, 1566, 1500, 1500]"
1653923320537377916,"[1500, 1500, 1500, 1497, 1500, 1567, 1500, 1500]"
1653923320564285224,"[1500, 1500, 1500, 1497, 1500, 1568, 1500, 1500]"
1653923320599095273,"[1500, 1500, 1500, 1497, 1500, 1569, 1500, 1500]"
1653923320632007435,"[1500, 1500, 1500, 1497, 1500, 1569, 1500, 1500]"
1653923320663786908,"[1500, 1500, 1500, 1497, 1500, 1570, 1500, 1500]"
1653923320699532035,"[1500, 1500, 1500, 1497, 1500, 1571, 1500, 1500]"
1653923320735296266,"[1500, 1500, 1500, 1497, 1500, 1572, 1500, 1500]"
1653923320764010425,"[1500, 1500, 1500, 1497, 1500, 1572, 1500, 1500]"
1653923320798934276,"[1500, 1500, 1500, 1496, 1500, 1573, 1500, 1500]"
1653923320830129852,"[1500, 1500, 1500, 1496, 1500, 1573, 1500, 1500]"
1653923320864513610,"[1500, 1500, 1500, 1496, 1500, 1574, 1500, 1500]"
