rosbagTimestamp,channels
1653899953192851256,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899953853243004,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899953862360581,"[1500, 1500, 1500, 1502, 1500, 1500, 1500, 1500]"
1653899953873915386,"[1500, 1500, 1500, 1503, 1500, 1500, 1500, 1500]"
1653899953882039307,"[1500, 1500, 1500, 1507, 1500, 1500, 1500, 1500]"
1653899953892149702,"[1500, 1500, 1500, 1508, 1500, 1500, 1500, 1500]"
1653899953902872975,"[1500, 1500, 1500, 1510, 1500, 1500, 1500, 1500]"
1653899953911810329,"[1500, 1500, 1500, 1513, 1500, 1500, 1500, 1500]"
1653899953922421303,"[1500, 1500, 1500, 1513, 1500, 1500, 1500, 1500]"
1653899953932035930,"[1500, 1500, 1500, 1514, 1500, 1500, 1500, 1500]"
1653899953942068726,"[1500, 1500, 1500, 1515, 1500, 1500, 1500, 1500]"
1653899953952604607,"[1500, 1500, 1500, 1515, 1500, 1500, 1500, 1500]"
1653899953962889430,"[1500, 1500, 1500, 1515, 1500, 1500, 1500, 1500]"
1653899953971993551,"[1500, 1500, 1500, 1516, 1500, 1500, 1500, 1500]"
1653899953982039304,"[1500, 1500, 1500, 1517, 1500, 1500, 1500, 1500]"
1653899953992496532,"[1500, 1500, 1500, 1518, 1500, 1500, 1500, 1500]"
1653899954002083124,"[1500, 1500, 1500, 1518, 1500, 1500, 1500, 1500]"
1653899954011813840,"[1500, 1500, 1500, 1520, 1500, 1500, 1500, 1500]"
1653899954022972556,"[1500, 1500, 1500, 1520, 1500, 1500, 1500, 1500]"
1653899954043359219,"[1500, 1500, 1500, 1521, 1500, 1500, 1500, 1500]"
1653899954082984919,"[1500, 1500, 1500, 1517, 1500, 1500, 1500, 1500]"
1653899954092650268,"[1500, 1500, 1500, 1515, 1500, 1500, 1500, 1500]"
1653899954102862216,"[1500, 1500, 1500, 1510, 1500, 1500, 1500, 1500]"
1653899954112990135,"[1500, 1500, 1500, 1508, 1500, 1500, 1500, 1500]"
1653899954123307957,"[1500, 1500, 1500, 1505, 1500, 1500, 1500, 1500]"
1653899954132527408,"[1500, 1500, 1500, 1501, 1500, 1500, 1500, 1500]"
1653899954142494761,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899954152770559,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899954162576424,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899958007418483,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653899958042827754,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
