rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653899952306268118,,,"""distance-confidence""",2,0,0,"[1634.0, 100.0]"
1653899952387801646,,,"""distance-confidence""",2,0,0,"[1634.0, 100.0]"
1653899952481186169,,,"""distance-confidence""",2,0,0,"[1637.0, 100.0]"
1653899952550609100,,,"""distance-confidence""",2,0,0,"[1637.0, 100.0]"
1653899952644220970,,,"""distance-confidence""",2,0,0,"[1637.0, 100.0]"
1653899952705863496,,,"""distance-confidence""",2,0,0,"[1637.0, 100.0]"
1653899952802902844,,,"""distance-confidence""",2,0,0,"[1639.0, 100.0]"
1653899952869800463,,,"""distance-confidence""",2,0,0,"[1639.0, 100.0]"
1653899952962259665,,,"""distance-confidence""",2,0,0,"[1639.0, 100.0]"
1653899953027802541,,,"""distance-confidence""",2,0,0,"[1639.0, 100.0]"
1653899953125533919,,,"""distance-confidence""",2,0,0,"[1642.0, 100.0]"
1653899953203962955,,,"""distance-confidence""",2,0,0,"[1642.0, 100.0]"
1653899953284497356,,,"""distance-confidence""",2,0,0,"[1642.0, 100.0]"
1653899953362622723,,,"""distance-confidence""",2,0,0,"[1642.0, 100.0]"
1653899953442201577,,,"""distance-confidence""",2,0,0,"[1645.0, 100.0]"
1653899953525769238,,,"""distance-confidence""",2,0,0,"[1645.0, 100.0]"
1653899953603080646,,,"""distance-confidence""",2,0,0,"[1645.0, 100.0]"
1653899953687227984,,,"""distance-confidence""",2,0,0,"[1645.0, 100.0]"
1653899953780267555,,,"""distance-confidence""",2,0,0,"[1647.0, 100.0]"
1653899953846267713,,,"""distance-confidence""",2,0,0,"[1647.0, 100.0]"
1653899953940465805,,,"""distance-confidence""",2,0,0,"[1647.0, 100.0]"
1653899954067771232,,,"""distance-confidence""",2,0,0,"[1650.0, 100.0]"
1653899954135640460,,,"""distance-confidence""",2,0,0,"[1650.0, 100.0]"
1653899954228913016,,,"""distance-confidence""",2,0,0,"[1650.0, 100.0]"
1653899954354718074,,,"""distance-confidence""",2,0,0,"[1653.0, 100.0]"
1653899954421595335,,,"""distance-confidence""",2,0,0,"[1653.0, 100.0]"
1653899954513647516,,,"""distance-confidence""",2,0,0,"[1653.0, 100.0]"
1653899954579140984,,,"""distance-confidence""",2,0,0,"[1653.0, 100.0]"
1653899954678622404,,,"""distance-confidence""",2,0,0,"[1656.0, 100.0]"
1653899954742168461,,,"""distance-confidence""",2,0,0,"[1656.0, 100.0]"
1653899954837870077,,,"""distance-confidence""",2,0,0,"[1656.0, 100.0]"
1653899954902711980,,,"""distance-confidence""",2,0,0,"[1656.0, 100.0]"
1653899954995018433,,,"""distance-confidence""",2,0,0,"[1659.0, 100.0]"
1653899955076880255,,,"""distance-confidence""",2,0,0,"[1659.0, 100.0]"
1653899955158724374,,,"""distance-confidence""",2,0,0,"[1659.0, 100.0]"
1653899955239003349,,,"""distance-confidence""",2,0,0,"[1659.0, 100.0]"
1653899955317478572,,,"""distance-confidence""",2,0,0,"[1662.0, 100.0]"
1653899955393788327,,,"""distance-confidence""",2,0,0,"[1662.0, 100.0]"
1653899955475381516,,,"""distance-confidence""",2,0,0,"[1662.0, 100.0]"
1653899955556876805,,,"""distance-confidence""",2,0,0,"[1662.0, 100.0]"
1653899955651561599,,,"""distance-confidence""",2,0,0,"[1665.0, 100.0]"
1653899955714430014,,,"""distance-confidence""",2,0,0,"[1665.0, 100.0]"
1653899955814279083,,,"""distance-confidence""",2,0,0,"[1665.0, 100.0]"
1653899955938282614,,,"""distance-confidence""",2,0,0,"[1669.0, 100.0]"
1653899956003160814,,,"""distance-confidence""",2,0,0,"[1669.0, 100.0]"
1653899956103441592,,,"""distance-confidence""",2,0,0,"[1669.0, 100.0]"
1653899956167011148,,,"""distance-confidence""",2,0,0,"[1669.0, 100.0]"
1653899956258426237,,,"""distance-confidence""",2,0,0,"[1672.0, 100.0]"
1653899956323316732,,,"""distance-confidence""",2,0,0,"[1672.0, 100.0]"
1653899956422827643,,,"""distance-confidence""",2,0,0,"[1672.0, 100.0]"
1653899956485074431,,,"""distance-confidence""",2,0,0,"[1672.0, 100.0]"
1653899956584556720,,,"""distance-confidence""",2,0,0,"[1675.0, 100.0]"
1653899956661268549,,,"""distance-confidence""",2,0,0,"[1675.0, 100.0]"
1653899956738717338,,,"""distance-confidence""",2,0,0,"[1675.0, 100.0]"
1653899956821907636,,,"""distance-confidence""",2,0,0,"[1675.0, 100.0]"
1653899956901651231,,,"""distance-confidence""",2,0,0,"[1678.0, 100.0]"
1653899956984871981,,,"""distance-confidence""",2,0,0,"[1678.0, 100.0]"
1653899957060587700,,,"""distance-confidence""",2,0,0,"[1678.0, 100.0]"
1653899957140299840,,,"""distance-confidence""",2,0,0,"[1678.0, 100.0]"
1653899957236586634,,,"""distance-confidence""",2,0,0,"[1682.0, 100.0]"
1653899957301658122,,,"""distance-confidence""",2,0,0,"[1682.0, 100.0]"
1653899957399257812,,,"""distance-confidence""",2,0,0,"[1682.0, 100.0]"
1653899957525668510,,,"""distance-confidence""",2,0,0,"[1685.0, 100.0]"
1653899957588942144,,,"""distance-confidence""",2,0,0,"[1685.0, 100.0]"
1653899957684156120,,,"""distance-confidence""",2,0,0,"[1685.0, 100.0]"
1653899957748368317,,,"""distance-confidence""",2,0,0,"[1685.0, 100.0]"
1653899957847003685,,,"""distance-confidence""",2,0,0,"[1689.0, 100.0]"
1653899957927068158,,,"""distance-confidence""",2,0,0,"[1689.0, 100.0]"
1653899958007650999,,,"""distance-confidence""",2,0,0,"[1689.0, 100.0]"
1653899958087503910,,,"""distance-confidence""",2,0,0,"[1689.0, 100.0]"
1653899958165051413,,,"""distance-confidence""",2,0,0,"[1693.0, 100.0]"
1653899958245311681,,,"""distance-confidence""",2,0,0,"[1693.0, 100.0]"
1653899958324876062,,,"""distance-confidence""",2,0,0,"[1693.0, 100.0]"
1653899958404500473,,,"""distance-confidence""",2,0,0,"[1693.0, 100.0]"
1653899958504793091,,,"""distance-confidence""",2,0,0,"[1696.0, 100.0]"
1653899958568373580,,,"""distance-confidence""",2,0,0,"[1696.0, 100.0]"
1653899958644517394,,,"""distance-confidence""",2,0,0,"[1696.0, 100.0]"
1653899958728497242,,,"""distance-confidence""",2,0,0,"[1696.0, 100.0]"
1653899958822050208,,,"""distance-confidence""",2,0,0,"[1699.0, 100.0]"
1653899958883746539,,,"""distance-confidence""",2,0,0,"[1699.0, 100.0]"
1653899958981521587,,,"""distance-confidence""",2,0,0,"[1699.0, 100.0]"
1653899959043329011,,,"""distance-confidence""",2,0,0,"[1699.0, 100.0]"
1653899959139866824,,,"""distance-confidence""",2,0,0,"[1702.0, 100.0]"
1653899959223998756,,,"""distance-confidence""",2,0,0,"[1702.0, 100.0]"
1653899959306513855,,,"""distance-confidence""",2,0,0,"[1702.0, 100.0]"
1653899959384298754,,,"""distance-confidence""",2,0,0,"[1702.0, 100.0]"
1653899959465054308,,,"""distance-confidence""",2,0,0,"[1705.0, 100.0]"
1653899959540839398,,,"""distance-confidence""",2,0,0,"[1705.0, 100.0]"
