rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653924999987909208,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000067795346,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000161230510,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000230725304,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000324522232,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000389806539,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000487064507,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000565895932,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000645647581,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000715531496,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000804630690,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000887381450,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925000962583966,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001043837218,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001140582266,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001207643414,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001285772507,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001368859736,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001464156067,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001525244891,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001622344075,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001687811461,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001782150469,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001864137875,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925001943922089,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002022867891,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002102296513,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002183775538,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002263361936,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002338658531,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002437861646,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002500501765,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002595591906,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002661324686,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002756015185,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002840409085,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002919036264,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925002999713219,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003080364424,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003158713588,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003236194286,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003319464547,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003413586764,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003476403310,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003576453491,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003638911358,,,"""distance-confidence""",2,0,0,"[2055.0, 100.0]"
1653925003735832164,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925003812252162,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925003898050557,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925003973961532,,,"""distance-confidence""",2,0,0,"[2054.0, 100.0]"
1653925004057612155,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925004134357736,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925004215977266,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925004296583652,,,"""distance-confidence""",2,0,0,"[2052.0, 100.0]"
1653925004391906645,,,"""distance-confidence""",2,0,0,"[2049.0, 100.0]"
1653925004503722556,,,"""distance-confidence""",2,0,0,"[2049.0, 100.0]"
1653925004585219983,,,"""distance-confidence""",2,0,0,"[2049.0, 100.0]"
1653925004680211010,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925004742986370,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925004841022117,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925004900734739,,,"""distance-confidence""",2,0,0,"[2046.0, 100.0]"
1653925004998982423,,,"""distance-confidence""",2,0,0,"[2042.0, 100.0]"
1653925005077834515,,,"""distance-confidence""",2,0,0,"[2042.0, 100.0]"
1653925005157823747,,,"""distance-confidence""",2,0,0,"[2042.0, 100.0]"
1653925005239354956,,,"""distance-confidence""",2,0,0,"[2042.0, 100.0]"
1653925005318115241,,,"""distance-confidence""",2,0,0,"[2036.0, 100.0]"
1653925005403052327,,,"""distance-confidence""",2,0,0,"[2036.0, 100.0]"
1653925005478183640,,,"""distance-confidence""",2,0,0,"[2036.0, 100.0]"
1653925005561112851,,,"""distance-confidence""",2,0,0,"[2036.0, 100.0]"
1653925005655791073,,,"""distance-confidence""",2,0,0,"[2029.0, 100.0]"
1653925005719485012,,,"""distance-confidence""",2,0,0,"[2029.0, 100.0]"
1653925005818392163,,,"""distance-confidence""",2,0,0,"[2029.0, 100.0]"
1653925005881028873,,,"""distance-confidence""",2,0,0,"[2029.0, 100.0]"
1653925005976769087,,,"""distance-confidence""",2,0,0,"[2020.0, 100.0]"
1653925006054491356,,,"""distance-confidence""",2,0,0,"[2020.0, 100.0]"
1653925006134594594,,,"""distance-confidence""",2,0,0,"[2020.0, 100.0]"
1653925006200602056,,,"""distance-confidence""",2,0,0,"[2020.0, 100.0]"
1653925006296482941,,,"""distance-confidence""",2,0,0,"[2009.0, 100.0]"
1653925006375859525,,,"""distance-confidence""",2,0,0,"[2009.0, 100.0]"
1653925006458597440,,,"""distance-confidence""",2,0,0,"[2009.0, 100.0]"
1653925006535275756,,,"""distance-confidence""",2,0,0,"[2009.0, 100.0]"
1653925006630857489,,,"""distance-confidence""",2,0,0,"[1996.0, 100.0]"
1653925006697011111,,,"""distance-confidence""",2,0,0,"[1996.0, 100.0]"
1653925006792180984,,,"""distance-confidence""",2,0,0,"[1996.0, 100.0]"
1653925006857242467,,,"""distance-confidence""",2,0,0,"[1996.0, 100.0]"
1653925006952144061,,,"""distance-confidence""",2,0,0,"[1982.0, 100.0]"
1653925007033382451,,,"""distance-confidence""",2,0,0,"[1982.0, 100.0]"
1653925007110959432,,,"""distance-confidence""",2,0,0,"[1982.0, 100.0]"
1653925007178344385,,,"""distance-confidence""",2,0,0,"[1982.0, 100.0]"
1653925007270243020,,,"""distance-confidence""",2,0,0,"[1964.0, 100.0]"
1653925007353356927,,,"""distance-confidence""",2,0,0,"[1964.0, 100.0]"
1653925007434238702,,,"""distance-confidence""",2,0,0,"[1964.0, 100.0]"
