rosbagTimestamp,channels
1653925000968978179,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925002654685897,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925002689290369,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925002722735760,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925002758927821,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925002786307173,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925002819388906,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925002857771210,"[1500, 1500, 1500, 1500, 1500, 1537, 1500, 1500]"
1653925002883350248,"[1500, 1500, 1500, 1500, 1500, 1538, 1500, 1500]"
1653925002920361412,"[1500, 1500, 1500, 1500, 1500, 1538, 1500, 1500]"
1653925002951822015,"[1500, 1500, 1500, 1500, 1500, 1538, 1500, 1500]"
1653925002981619332,"[1500, 1500, 1500, 1500, 1500, 1539, 1500, 1500]"
1653925003018441934,"[1500, 1500, 1500, 1500, 1500, 1539, 1500, 1500]"
1653925003054206606,"[1500, 1500, 1500, 1500, 1500, 1539, 1500, 1500]"
1653925003082631971,"[1500, 1500, 1500, 1500, 1500, 1539, 1500, 1500]"
1653925003118822898,"[1500, 1500, 1500, 1500, 1500, 1540, 1500, 1500]"
1653925003148621915,"[1500, 1500, 1500, 1499, 1500, 1540, 1500, 1500]"
1653925003182923605,"[1500, 1500, 1500, 1499, 1500, 1540, 1500, 1500]"
1653925003217561301,"[1500, 1500, 1500, 1499, 1500, 1541, 1500, 1500]"
1653925003251239071,"[1500, 1500, 1500, 1498, 1500, 1541, 1500, 1500]"
1653925003280530860,"[1500, 1500, 1500, 1498, 1500, 1541, 1500, 1500]"
1653925003318975973,"[1500, 1500, 1500, 1498, 1500, 1541, 1500, 1500]"
1653925003351126026,"[1500, 1500, 1500, 1498, 1500, 1542, 1500, 1500]"
