rosbagTimestamp,channels
1653901207532015890,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901208181291784,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901210452697610,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901210484477873,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653901210515591638,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653901210549368616,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210584384910,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210616560005,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210649066451,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210681892638,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210716020573,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210749212509,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210781507078,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210812082820,"[1500, 1500, 1500, 1499, 1536, 1500, 1500, 1500]"
1653901210845377884,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901210880452871,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901210914279623,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901210945649137,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901210981260538,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211012359305,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211046643254,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211081216324,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211112937230,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211145093289,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211173411062,"[1500, 1500, 1500, 1499, 1537, 1500, 1500, 1500]"
1653901211212864243,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211245444347,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211276107665,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211309601362,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211341468474,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211374832777,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211408662754,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211441966991,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211472940573,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211507961269,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211539966713,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211572231313,"[1500, 1500, 1500, 1499, 1538, 1500, 1500, 1500]"
1653901211604224306,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653901211639871381,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653901211672724843,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653901211706219209,"[1500, 1500, 1500, 1499, 1539, 1500, 1500, 1500]"
1653901211740823631,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211772841516,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211805107211,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211835958026,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211868743906,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211904242432,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211935993133,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901211969944599,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653901212001895273,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212035302055,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212066643377,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212100917487,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212133942457,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212165953402,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212199383733,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212234218504,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212264067045,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212300497016,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212331915776,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653901212366811673,"[1500, 1500, 1500, 1499, 1540, 1500, 1500, 1500]"
1653901212399837462,"[1500, 1500, 1500, 1499, 1540, 1500, 1500, 1500]"
1653901212430288262,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212463250024,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212496465618,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212530262917,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212564562505,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212594939286,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212629849120,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212661641826,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212694128647,"[1500, 1500, 1500, 1499, 1541, 1500, 1500, 1500]"
1653901212729779286,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212761966554,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212792641639,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212826918677,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212860978551,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212892965651,"[1500, 1500, 1500, 1498, 1541, 1500, 1500, 1500]"
1653901212926485537,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901212962493203,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901212990324123,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213026808725,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213062103700,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213090911590,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213124241306,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213160477876,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653901213192491252,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653901213225446397,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653901213256677137,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653901213288593394,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653901213326047288,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
