rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653901964414455738,,,"""distance-confidence""",2,0,0,"[2589.0, 100.0]"
1653901964479198961,,,"""distance-confidence""",2,0,0,"[2589.0, 100.0]"
1653901964574780315,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901964656276354,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901964737028927,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901964816361056,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901964897342358,,,"""distance-confidence""",2,0,0,"[2555.0, 100.0]"
1653901964975004523,,,"""distance-confidence""",2,0,0,"[2555.0, 100.0]"
1653901965058733599,,,"""distance-confidence""",2,0,0,"[2555.0, 100.0]"
1653901965140608290,,,"""distance-confidence""",2,0,0,"[2555.0, 100.0]"
1653901965232127737,,,"""distance-confidence""",2,0,0,"[2559.0, 100.0]"
1653901965298210944,,,"""distance-confidence""",2,0,0,"[2559.0, 100.0]"
1653901965393094683,,,"""distance-confidence""",2,0,0,"[2559.0, 100.0]"
1653901965456548881,,,"""distance-confidence""",2,0,0,"[2559.0, 100.0]"
1653901965555205489,,,"""distance-confidence""",2,0,0,"[2564.0, 100.0]"
1653901965631008735,,,"""distance-confidence""",2,0,0,"[2564.0, 100.0]"
1653901965715492634,,,"""distance-confidence""",2,0,0,"[2564.0, 100.0]"
1653901965794239455,,,"""distance-confidence""",2,0,0,"[2564.0, 100.0]"
1653901965873825333,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901965952103386,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901966034066945,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901966112139407,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901966209092173,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966272936090,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966353536906,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966431654714,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966530078576,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966596136979,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966687360140,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966752141859,,,"""distance-confidence""",2,0,0,"[2573.0, 100.0]"
1653901966850357985,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901966929491936,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967009425501,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967074344850,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967172316206,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967253090470,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967327849052,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967409467420,,,"""distance-confidence""",2,0,0,"[2572.0, 100.0]"
1653901967506039921,,,"""distance-confidence""",2,0,0,"[2571.0, 100.0]"
1653901967619098596,,,"""distance-confidence""",2,0,0,"[2571.0, 100.0]"
1653901967696843157,,,"""distance-confidence""",2,0,0,"[2571.0, 100.0]"
1653901967793115264,,,"""distance-confidence""",2,0,0,"[2570.0, 100.0]"
1653901967856783621,,,"""distance-confidence""",2,0,0,"[2570.0, 100.0]"
1653901967942678049,,,"""distance-confidence""",2,0,0,"[2570.0, 100.0]"
1653901968019858629,,,"""distance-confidence""",2,0,0,"[2570.0, 100.0]"
1653901968111406392,,,"""distance-confidence""",2,0,0,"[2553.0, 100.0]"
1653901968177997841,,,"""distance-confidence""",2,0,0,"[2553.0, 100.0]"
1653901968273646014,,,"""distance-confidence""",2,0,0,"[2553.0, 100.0]"
1653901968336833529,,,"""distance-confidence""",2,0,0,"[2553.0, 100.0]"
1653901968434057966,,,"""distance-confidence""",2,0,0,"[2539.0, 100.0]"
1653901968513803048,,,"""distance-confidence""",2,0,0,"[2539.0, 100.0]"
1653901968595179483,,,"""distance-confidence""",2,0,0,"[2539.0, 100.0]"
1653901968674760574,,,"""distance-confidence""",2,0,0,"[2539.0, 100.0]"
1653901968767733491,,,"""distance-confidence""",2,0,0,"[2551.0, 100.0]"
1653901968836324840,,,"""distance-confidence""",2,0,0,"[2551.0, 100.0]"
1653901968930118569,,,"""distance-confidence""",2,0,0,"[2551.0, 100.0]"
1653901968996383511,,,"""distance-confidence""",2,0,0,"[2551.0, 100.0]"
1653901969089359661,,,"""distance-confidence""",2,0,0,"[2547.0, 100.0]"
1653901969169807935,,,"""distance-confidence""",2,0,0,"[2547.0, 100.0]"
1653901969251316518,,,"""distance-confidence""",2,0,0,"[2547.0, 100.0]"
1653901969329573414,,,"""distance-confidence""",2,0,0,"[2547.0, 100.0]"
1653901969429549486,,,"""distance-confidence""",2,0,0,"[2544.0, 100.0]"
1653901969492562624,,,"""distance-confidence""",2,0,0,"[2544.0, 100.0]"
1653901969574723392,,,"""distance-confidence""",2,0,0,"[2544.0, 100.0]"
1653901969651515113,,,"""distance-confidence""",2,0,0,"[2544.0, 100.0]"
1653901969745434016,,,"""distance-confidence""",2,0,0,"[2598.0, 83.0]"
1653901969827465788,,,"""distance-confidence""",2,0,0,"[2598.0, 83.0]"
1653901969909317566,,,"""distance-confidence""",2,0,0,"[2598.0, 83.0]"
1653901969986737650,,,"""distance-confidence""",2,0,0,"[2598.0, 83.0]"
1653901970066002724,,,"""distance-confidence""",2,0,0,"[3013.0, 50.0]"
1653901970149906054,,,"""distance-confidence""",2,0,0,"[750.0, 79.0]"
1653901970246925064,,,"""distance-confidence""",2,0,0,"[750.0, 79.0]"
1653901970371725742,,,"""distance-confidence""",2,0,0,"[752.0, 80.0]"
1653901970434465946,,,"""distance-confidence""",2,0,0,"[752.0, 80.0]"
1653901970527857781,,,"""distance-confidence""",2,0,0,"[752.0, 80.0]"
1653901970593442175,,,"""distance-confidence""",2,0,0,"[752.0, 80.0]"
1653901970689723540,,,"""distance-confidence""",2,0,0,"[749.0, 81.0]"
1653901970754653889,,,"""distance-confidence""",2,0,0,"[749.0, 81.0]"
1653901970853065224,,,"""distance-confidence""",2,0,0,"[749.0, 81.0]"
1653901970915040867,,,"""distance-confidence""",2,0,0,"[749.0, 81.0]"
1653901971011419922,,,"""distance-confidence""",2,0,0,"[759.0, 82.0]"
1653901971093366791,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653901971171056491,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653901971255045404,,,"""distance-confidence""",2,0,0,"[4234.0, 100.0]"
1653901971346161986,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653901971426135753,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653901971508190930,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653901971587784562,,,"""distance-confidence""",2,0,0,"[4238.0, 100.0]"
1653901971687451307,,,"""distance-confidence""",2,0,0,"[4215.0, 100.0]"
1653901971798898751,,,"""distance-confidence""",2,0,0,"[4215.0, 100.0]"
1653901971877948173,,,"""distance-confidence""",2,0,0,"[4215.0, 100.0]"
1653901971973837952,,,"""distance-confidence""",2,0,0,"[4200.0, 100.0]"
1653901972036285244,,,"""distance-confidence""",2,0,0,"[4200.0, 100.0]"
1653901972132731891,,,"""distance-confidence""",2,0,0,"[4200.0, 100.0]"
1653901972193828633,,,"""distance-confidence""",2,0,0,"[4200.0, 100.0]"
1653901972291742306,,,"""distance-confidence""",2,0,0,"[4175.0, 100.0]"
