rosbagTimestamp,channels
1653901975737517818,"[1500, 1500, 1500, 1210, 1500, 1500, 1500, 1500]"
1653901975771965919,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901975804677620,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653901975834188890,"[1500, 1500, 1500, 1501, 1500, 1500, 1500, 1500]"
1653901975866838595,"[1500, 1500, 1500, 1502, 1500, 1500, 1500, 1500]"
1653901975899623867,"[1500, 1500, 1500, 1503, 1500, 1500, 1500, 1500]"
1653901975935796720,"[1500, 1500, 1500, 1504, 1536, 1500, 1500, 1500]"
1653901975966124647,"[1500, 1500, 1500, 1505, 1536, 1500, 1500, 1500]"
1653901975998775065,"[1500, 1500, 1500, 1506, 1536, 1500, 1500, 1500]"
1653901976034013464,"[1500, 1500, 1500, 1507, 1536, 1500, 1500, 1500]"
1653901976064772183,"[1500, 1500, 1500, 1508, 1536, 1500, 1500, 1500]"
1653901976099802924,"[1500, 1500, 1500, 1509, 1536, 1500, 1500, 1500]"
1653901976133738920,"[1500, 1500, 1500, 1510, 1536, 1500, 1500, 1500]"
1653901976166630086,"[1500, 1500, 1500, 1511, 1536, 1500, 1500, 1500]"
1653901976196398118,"[1500, 1500, 1500, 1512, 1536, 1500, 1500, 1500]"
1653901976230313946,"[1500, 1500, 1500, 1513, 1536, 1500, 1500, 1500]"
1653901976263777029,"[1500, 1500, 1500, 1514, 1536, 1500, 1500, 1500]"
1653901976294787648,"[1500, 1500, 1500, 1515, 1536, 1500, 1500, 1500]"
1653901976330429549,"[1500, 1500, 1500, 1516, 1536, 1500, 1500, 1500]"
1653901976362721690,"[1500, 1500, 1500, 1517, 1536, 1500, 1500, 1500]"
1653901976397317310,"[1500, 1500, 1500, 1518, 1536, 1500, 1500, 1500]"
1653901976429751544,"[1500, 1500, 1500, 1519, 1536, 1500, 1500, 1500]"
1653901976464783059,"[1500, 1500, 1500, 1520, 1536, 1500, 1500, 1500]"
1653901976495503218,"[1500, 1500, 1500, 1521, 1536, 1500, 1500, 1500]"
1653901976526484104,"[1500, 1500, 1500, 1522, 1536, 1500, 1500, 1500]"
1653901976558696098,"[1500, 1500, 1500, 1523, 1537, 1500, 1500, 1500]"
1653901976593411819,"[1500, 1500, 1500, 1524, 1537, 1500, 1500, 1500]"
1653901976625492006,"[1500, 1500, 1500, 1525, 1537, 1500, 1500, 1500]"
1653901976660559251,"[1500, 1500, 1500, 1526, 1537, 1500, 1500, 1500]"
1653901976694101808,"[1500, 1500, 1500, 1527, 1537, 1500, 1500, 1500]"
1653901976724383014,"[1500, 1500, 1500, 1528, 1537, 1500, 1500, 1500]"
1653901976759922739,"[1500, 1500, 1500, 1529, 1537, 1500, 1500, 1500]"
1653901976795718026,"[1500, 1500, 1500, 1530, 1537, 1500, 1500, 1500]"
1653901976825191203,"[1500, 1500, 1500, 1531, 1537, 1500, 1500, 1500]"
1653901976858829958,"[1500, 1500, 1500, 1532, 1537, 1500, 1500, 1500]"
1653901976889283752,"[1500, 1500, 1500, 1533, 1537, 1500, 1500, 1500]"
1653901976924768097,"[1500, 1500, 1500, 1534, 1537, 1500, 1500, 1500]"
1653901976955339092,"[1500, 1500, 1500, 1535, 1537, 1500, 1500, 1500]"
1653901976991390785,"[1500, 1500, 1500, 1535, 1537, 1500, 1500, 1500]"
1653901977021832188,"[1500, 1500, 1500, 1536, 1537, 1500, 1500, 1500]"
