rosbagTimestamp,data
1653900399732415604,0.0
1653900399762300515,0.00381741729152
1653900399797477819,0.00825620866197
1653900399825775476,0.0119236075424
1653900399864130969,0.0166860601384
1653900399895321536,0.0206843865079
1653900399926622542,0.0246181950418
1653900399958764124,0.0286838336878
1653900399994084383,0.0330724520328
1653900400028703289,0.0374332792145
1653900400061683484,0.04156350654
1653900400094755654,0.0456823242812
1653900400125463720,0.049501968449
1653900400161279399,0.0538892251797
1653900400193669198,0.0579065664273
1653900400224182407,0.0616423764317
1653900400256568205,0.0656386160028
1653900400288694415,0.0695796778289
1653900400324563209,0.0738873904314
1653900400357332587,0.0778830463477
1653900400390153844,0.0819268067583
1653900400423653264,0.085886062051
1653900400458985523,0.0901414154904
1653900400487521741,0.0935666350684
1653900400524023217,0.0979388993459
1653900400556228086,0.10182796521
1653900400587114469,0.105515320862
1653900400617300340,0.109162100549
1653900400655070786,0.113554947943
1653900400687023676,0.117332718597
1653900400721269110,0.121335699107
1653900400753248986,0.125077902955
1653900400787038934,0.129063812343
1653900400818982319,0.13277365866
1653900400853057850,0.136703316739
1653900400885455381,0.140368524957
1653900400916096251,0.143936025933
1653900400948359400,0.147608532726
1653900400983138615,0.151615846739
1653900401016913162,0.15534162459
1653900401049153060,0.159031188032
1653900401081335063,0.162678844873
1653900401116258684,0.166581364749
1653900401146318684,0.169976078221
1653900401182629056,0.174005167904
1653900401216047889,0.177651847921
1653900401246603557,0.181044705023
1653900401277642772,0.184442192349
1653900401316319477,0.188608291066
1653900401348592495,0.192109673959
1653900401382113484,0.19582305979
1653900401412573684,0.199086009705
1653900401445313800,0.202613583176
1653900401481719737,0.206425024188
1653900401513857492,0.20985531976
1653900401544999798,0.213105302051
1653900401575091484,0.216334318899
1653900401611511739,0.220116071554
1653900401644504309,0.223563970296
1653900401675511411,0.226769675071
1653900401711158258,0.230436493563
1653900401744147961,0.233769602854
1653900401775877490,0.236984609335
1653900401804504202,0.239914297068
1653900401844619178,0.243932355248
1653900401875668558,0.247019768571
1653900401906636619,0.250111155083
1653900401940892659,0.253507456233
1653900401975720518,0.256910198529
1653900402008646037,0.26014875869
1653900402040613978,0.263254848413
1653900402072928654,0.266360168702
1653900402105591121,0.269528727401
1653900402139066684,0.272720017642
1653900402172766011,0.275915978614
1653900402204445458,0.278880825895
1653900402237562062,0.281994218147
1653900402268016040,0.284830691193
1653900402303911768,0.288155371511
1653900402336775777,0.291172248568
1653900402371278665,0.294259494402
1653900402401549950,0.297067576185
1653900402437564874,0.300273358979
1653900402466580407,0.302871567275
1653900402504913278,0.30629146098
1653900402536794827,0.309048578697
1653900402565684134,0.311625271279
1653900402598207572,0.314438709622
1653900402634802925,0.317554510057
1653900402666287813,0.320297882667
1653900402698919224,0.32300031125
1653900402733047353,0.325934488816
1653900402764733267,0.328593152637
1653900402796805122,0.331247886492
1653900402832520842,0.334174162198
1653900402864388263,0.336797368807
1653900402898281068,0.339472235359
1653900402931624874,0.342135249273
1653900402964645732,0.344836123875
1653900402996594404,0.347325900197
1653900403031052401,0.350045271819
1653900403062222344,0.352474210634
1653900403096072116,0.355086007639
1653900403125201437,0.357293362548
1653900403163275302,0.360124447748
1653900403197084506,0.362646557033
1653900403225478714,0.364812035049
1653900403257931315,0.367192379595
1653900403294814093,0.36986013858
1653900403327017183,0.372213882172
1653900403356750493,0.374353754304
1653900403395273183,0.37704340307
1653900403428071840,0.379343375956
1653900403456867782,0.381367118249
1653900403494378350,0.383942093696
1653900403524613975,0.385943808692
1653900403555628989,0.388082798276
1653900403588291596,0.390259582504
1653900403624170935,0.392581769235
1653900403656681802,0.394733861859
1653900403691111281,0.396953659153
1653900403721273122,0.39887581824
1653900403756170929,0.401066108026
1653900403784813601,0.402860178649
1653900403822721469,0.40518557025
1653900403853735976,0.407056457847
