rosbagTimestamp,channels
1653996847861863355,"[1500, 1500, 1500, 1499, 1457, 1500, 1500, 1500]"
1653996847895285285,"[1500, 1500, 1500, 1499, 1457, 1500, 1500, 1500]"
1653996847926116052,"[1500, 1500, 1500, 1499, 1458, 1500, 1500, 1500]"
1653996847961779370,"[1500, 1500, 1500, 1499, 1459, 1500, 1500, 1500]"
1653996847994958730,"[1500, 1500, 1500, 1499, 1459, 1500, 1500, 1500]"
1653996848023280754,"[1500, 1500, 1500, 1499, 1460, 1500, 1500, 1500]"
1653996848058973361,"[1500, 1500, 1500, 1499, 1461, 1500, 1500, 1500]"
1653996848094318023,"[1500, 1500, 1500, 1498, 1462, 1500, 1500, 1500]"
1653996848122920467,"[1500, 1500, 1500, 1498, 1463, 1500, 1500, 1500]"
1653996848161206892,"[1500, 1500, 1500, 1498, 1464, 1500, 1500, 1500]"
1653996848194237249,"[1500, 1500, 1500, 1498, 1464, 1500, 1500, 1500]"
1653996848222577750,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848255954805,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848293641780,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848324024525,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848354876900,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848390249821,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848423493302,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848459462865,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848490837238,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848522868391,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848554535548,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653996848588335934,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848621303054,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848655838981,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848687578134,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848720882149,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848753657215,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848783108220,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848821112603,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653996848852863481,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996848884713281,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996848916146779,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996848952009273,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996848985781513,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996849019341513,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996849051344865,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996849083052729,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996849114293752,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653996849152786266,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849184765904,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849213278537,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849247963998,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849281651844,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849313935753,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849348114270,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849381369134,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849414933764,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849444459460,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849478539616,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849512830231,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653996849543802893,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849575019074,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849613214208,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849644505209,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849678597677,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849709642412,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849745059378,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849774645401,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849810530788,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849844323694,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653996849875979633,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996849907810281,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996849947462137,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996849973297900,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996850004852218,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996850045565994,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653996850076692704,"[1500, 1500, 1500, 1492, 1500, 1500, 1500, 1500]"
1653996850102294332,"[1500, 1500, 1500, 1492, 1500, 1500, 1500, 1500]"
1653996850142284547,"[1500, 1500, 1500, 1492, 1500, 1500, 1500, 1500]"
1653996850173847969,"[1500, 1500, 1500, 1492, 1500, 1500, 1500, 1500]"
1653996850205620884,"[1500, 1500, 1500, 1491, 1500, 1500, 1500, 1500]"
1653996850239290276,"[1500, 1500, 1500, 1491, 1500, 1500, 1500, 1500]"
1653996850274640275,"[1500, 1500, 1500, 1491, 1500, 1500, 1500, 1500]"
1653996850304598884,"[1500, 1500, 1500, 1491, 1500, 1500, 1500, 1500]"
1653996850336611967,"[1500, 1500, 1500, 1490, 1500, 1500, 1500, 1500]"
1653996850370657818,"[1500, 1500, 1500, 1490, 1500, 1500, 1500, 1500]"
1653996850402404692,"[1500, 1500, 1500, 1490, 1500, 1500, 1500, 1500]"
1653996850437835953,"[1500, 1500, 1500, 1489, 1500, 1500, 1500, 1500]"
1653996850471574833,"[1500, 1500, 1500, 1489, 1500, 1500, 1500, 1500]"
1653996850502101111,"[1500, 1500, 1500, 1489, 1500, 1500, 1500, 1500]"
1653996850535064569,"[1500, 1500, 1500, 1488, 1500, 1500, 1500, 1500]"
1653996850569072068,"[1500, 1500, 1500, 1488, 1500, 1500, 1500, 1500]"
1653996850602712931,"[1500, 1500, 1500, 1488, 1500, 1500, 1500, 1500]"
1653996850634565504,"[1500, 1500, 1500, 1488, 1500, 1500, 1500, 1500]"
1653996850665306592,"[1500, 1500, 1500, 1487, 1500, 1500, 1500, 1500]"
1653996850698930592,"[1500, 1500, 1500, 1487, 1500, 1500, 1500, 1500]"
1653996850732788127,"[1500, 1500, 1500, 1487, 1500, 1500, 1500, 1500]"
1653996850763054343,"[1500, 1500, 1500, 1486, 1500, 1500, 1500, 1500]"
1653996850802203676,"[1500, 1500, 1500, 1486, 1500, 1500, 1500, 1500]"
1653996850832966130,"[1500, 1500, 1500, 1486, 1500, 1500, 1500, 1500]"
1653996850864616780,"[1500, 1500, 1500, 1485, 1500, 1500, 1500, 1500]"
