rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653911523081019255,,,"""distance-confidence""",2,0,0,"[2172.0, 100.0]"
1653911523175627090,,,"""distance-confidence""",2,0,0,"[2174.0, 100.0]"
1653911523292108956,,,"""distance-confidence""",2,0,0,"[2174.0, 100.0]"
1653911523368100140,,,"""distance-confidence""",2,0,0,"[2174.0, 100.0]"
1653911523463941204,,,"""distance-confidence""",2,0,0,"[2177.0, 100.0]"
1653911523530024209,,,"""distance-confidence""",2,0,0,"[2177.0, 100.0]"
1653911523626335715,,,"""distance-confidence""",2,0,0,"[2177.0, 100.0]"
1653911523691850608,,,"""distance-confidence""",2,0,0,"[2177.0, 100.0]"
1653911523788557610,,,"""distance-confidence""",2,0,0,"[2179.0, 100.0]"
1653911523849783413,,,"""distance-confidence""",2,0,0,"[2179.0, 100.0]"
1653911523943803811,,,"""distance-confidence""",2,0,0,"[2179.0, 100.0]"
1653911524008588630,,,"""distance-confidence""",2,0,0,"[2179.0, 100.0]"
1653911524104530056,,,"""distance-confidence""",2,0,0,"[2181.0, 100.0]"
1653911524186646548,,,"""distance-confidence""",2,0,0,"[2181.0, 100.0]"
1653911524265284949,,,"""distance-confidence""",2,0,0,"[2181.0, 100.0]"
1653911524343795002,,,"""distance-confidence""",2,0,0,"[2181.0, 100.0]"
1653911524425944223,,,"""distance-confidence""",2,0,0,"[2183.0, 100.0]"
1653911524504358867,,,"""distance-confidence""",2,0,0,"[2183.0, 100.0]"
1653911524585113424,,,"""distance-confidence""",2,0,0,"[2183.0, 100.0]"
1653911524664091137,,,"""distance-confidence""",2,0,0,"[2183.0, 100.0]"
1653911524760574394,,,"""distance-confidence""",2,0,0,"[2185.0, 100.0]"
1653911524827381546,,,"""distance-confidence""",2,0,0,"[2185.0, 100.0]"
1653911524921542561,,,"""distance-confidence""",2,0,0,"[2185.0, 100.0]"
1653911525049251820,,,"""distance-confidence""",2,0,0,"[2187.0, 100.0]"
1653911525115911634,,,"""distance-confidence""",2,0,0,"[2187.0, 100.0]"
1653911525211381620,,,"""distance-confidence""",2,0,0,"[2187.0, 100.0]"
1653911525274441678,,,"""distance-confidence""",2,0,0,"[2187.0, 100.0]"
1653911525370865131,,,"""distance-confidence""",2,0,0,"[2188.0, 100.0]"
1653911525433632623,,,"""distance-confidence""",2,0,0,"[2188.0, 100.0]"
1653911525531705648,,,"""distance-confidence""",2,0,0,"[2188.0, 100.0]"
1653911525596457315,,,"""distance-confidence""",2,0,0,"[2188.0, 100.0]"
1653911525692660250,,,"""distance-confidence""",2,0,0,"[2190.0, 100.0]"
1653911525768334644,,,"""distance-confidence""",2,0,0,"[2190.0, 100.0]"
1653911525849402819,,,"""distance-confidence""",2,0,0,"[2190.0, 100.0]"
1653911525915803724,,,"""distance-confidence""",2,0,0,"[2190.0, 100.0]"
1653911526010542343,,,"""distance-confidence""",2,0,0,"[2192.0, 100.0]"
1653911526091515808,,,"""distance-confidence""",2,0,0,"[2192.0, 100.0]"
1653911526170587397,,,"""distance-confidence""",2,0,0,"[2192.0, 100.0]"
1653911526249864052,,,"""distance-confidence""",2,0,0,"[2192.0, 100.0]"
1653911526348135723,,,"""distance-confidence""",2,0,0,"[2193.0, 100.0]"
1653911526410320610,,,"""distance-confidence""",2,0,0,"[2193.0, 100.0]"
1653911526507884732,,,"""distance-confidence""",2,0,0,"[2193.0, 100.0]"
1653911526634192822,,,"""distance-confidence""",2,0,0,"[2195.0, 100.0]"
1653911526699404753,,,"""distance-confidence""",2,0,0,"[2195.0, 100.0]"
1653911526793046582,,,"""distance-confidence""",2,0,0,"[2195.0, 100.0]"
1653911526857819288,,,"""distance-confidence""",2,0,0,"[2195.0, 100.0]"
1653911526956063811,,,"""distance-confidence""",2,0,0,"[2198.0, 100.0]"
1653911527020811739,,,"""distance-confidence""",2,0,0,"[2198.0, 100.0]"
1653911527115818502,,,"""distance-confidence""",2,0,0,"[2198.0, 100.0]"
1653911527181033298,,,"""distance-confidence""",2,0,0,"[2198.0, 100.0]"
1653911527278807025,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653911527356783531,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653911527434980424,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653911527518598744,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653911527609934272,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653911527675637104,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653911527769627029,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653911527835521763,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653911527931504089,,,"""distance-confidence""",2,0,0,"[2203.0, 100.0]"
1653911527996272536,,,"""distance-confidence""",2,0,0,"[2203.0, 100.0]"
1653911528093665618,,,"""distance-confidence""",2,0,0,"[2203.0, 100.0]"
1653911528156728594,,,"""distance-confidence""",2,0,0,"[2203.0, 100.0]"
1653911528251961833,,,"""distance-confidence""",2,0,0,"[2204.0, 100.0]"
1653911528330640618,,,"""distance-confidence""",2,0,0,"[2204.0, 100.0]"
1653911528414049131,,,"""distance-confidence""",2,0,0,"[2204.0, 100.0]"
1653911528489673946,,,"""distance-confidence""",2,0,0,"[2204.0, 100.0]"
1653911528571345654,,,"""distance-confidence""",2,0,0,"[2206.0, 100.0]"
1653911528650385850,,,"""distance-confidence""",2,0,0,"[2206.0, 100.0]"
1653911528732930243,,,"""distance-confidence""",2,0,0,"[2206.0, 100.0]"
1653911528809086424,,,"""distance-confidence""",2,0,0,"[2206.0, 100.0]"
1653911528909223643,,,"""distance-confidence""",2,0,0,"[2207.0, 100.0]"
1653911529021177667,,,"""distance-confidence""",2,0,0,"[2207.0, 100.0]"
1653911529101433737,,,"""distance-confidence""",2,0,0,"[2207.0, 100.0]"
1653911529193206261,,,"""distance-confidence""",2,0,0,"[2209.0, 100.0]"
1653911529261584222,,,"""distance-confidence""",2,0,0,"[2209.0, 100.0]"
1653911529354274607,,,"""distance-confidence""",2,0,0,"[2209.0, 100.0]"
1653911529421128092,,,"""distance-confidence""",2,0,0,"[2209.0, 100.0]"
1653911529516089532,,,"""distance-confidence""",2,0,0,"[2210.0, 100.0]"
1653911529598816865,,,"""distance-confidence""",2,0,0,"[2210.0, 100.0]"
1653911529678159907,,,"""distance-confidence""",2,0,0,"[2210.0, 100.0]"
1653911529755970193,,,"""distance-confidence""",2,0,0,"[2210.0, 100.0]"
1653911529837990343,,,"""distance-confidence""",2,0,0,"[2211.0, 100.0]"
1653911529918112751,,,"""distance-confidence""",2,0,0,"[2211.0, 100.0]"
1653911529996825592,,,"""distance-confidence""",2,0,0,"[2211.0, 100.0]"
1653911530077260511,,,"""distance-confidence""",2,0,0,"[2211.0, 100.0]"
1653911530170738010,,,"""distance-confidence""",2,0,0,"[2213.0, 100.0]"
1653911530239502047,,,"""distance-confidence""",2,0,0,"[2213.0, 100.0]"
1653911530334754801,,,"""distance-confidence""",2,0,0,"[2213.0, 100.0]"
1653911530395122717,,,"""distance-confidence""",2,0,0,"[2213.0, 100.0]"
1653911530493626614,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911530556082271,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911530653904961,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911530716019924,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911530812639692,,,"""distance-confidence""",2,0,0,"[2216.0, 100.0]"
1653911530892672082,,,"""distance-confidence""",2,0,0,"[2216.0, 100.0]"
1653911530972271683,,,"""distance-confidence""",2,0,0,"[2216.0, 100.0]"
1653911531051523770,,,"""distance-confidence""",2,0,0,"[2216.0, 100.0]"
1653911531149543172,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531261853761,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531344702226,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531442034767,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531550220801,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531631566797,,,"""distance-confidence""",2,0,0,"[2215.0, 100.0]"
1653911531723325077,,,"""distance-confidence""",2,0,0,"[2214.0, 100.0]"
1653911531837328055,,,"""distance-confidence""",2,0,0,"[2214.0, 100.0]"
1653911531918543806,,,"""distance-confidence""",2,0,0,"[2214.0, 100.0]"
1653911532012421042,,,"""distance-confidence""",2,0,0,"[2212.0, 100.0]"
1653911532080297643,,,"""distance-confidence""",2,0,0,"[2212.0, 100.0]"
1653911532170767012,,,"""distance-confidence""",2,0,0,"[2212.0, 100.0]"
