rosbagTimestamp,data
1653915412077839840,0.0
1653915412105654599,0.0282455893318
1653915412144856832,0.0673204609388
1653915412175881815,0.0987449104592
1653915412206439523,0.129142210471
1653915412241498272,0.163629974789
1653915412276843543,0.197932414836
1653915412305762703,0.225907392781
1653915412340565253,0.259407474852
1653915412376211763,0.292473187877
1653915412407571815,0.322186845837
1653915412438566078,0.351255274202
1653915412475021586,0.385235652977
1653915412505848925,0.413224140754
1653915412537361433,0.441771912977
1653915412576890710,0.477229110324
1653915412606165151,0.502718468581
1653915412637253098,0.530110496981
1653915412670390622,0.558912431904
1653915412703510569,0.587043315511
1653915412738056842,0.616441636758
1653915412766947611,0.640705190356
1653915412805237914,0.672401839373
1653915412837007917,0.69803590341
1653915412866636167,0.722423775269
1653915412898454413,0.747709623981
1653915412937155002,0.778159407521
1653915412974311642,0.806756194759
1653915412997569183,0.824942270651
1653915413032552999,0.85113190993
1653915413067161726,0.876823718895
1653915413101949628,0.902552715531
1653915413135405424,0.926857670956
1653915413165572955,0.948434745414
1653915413198093935,0.971290954969
1653915413231634193,0.994617670448
1653915413265379832,1.01768988042
1653915413297749382,1.03936502867
1653915413331780166,1.06171148368
1653915413365665249,1.08342873624
1653915413398403858,1.10436235362
1653915413429776433,1.12399857753
1653915413464390489,1.1454666563
1653915413498633829,1.16624750789
1653915413530383126,1.18523882162
1653915413562247548,1.20366312055
1653915413596613172,1.22329723033
1653915413628996482,1.24155725749
1653915413657999746,1.25739228343
1653915413696081419,1.27757203185
1653915413728656635,1.29497170679
1653915413761945718,1.3120736613
1653915413793450832,1.32801489969
1653915413827715591,1.34481256906
1653915413857596907,1.35923547997
1653915413892081259,1.37528001078
1653915413925698808,1.39076065209
1653915413959434156,1.40570030792
1653915413992266618,1.41983897166
1653915414025993022,1.43426412761
1653915414057412400,1.44718003264
1653915414087419911,1.45891752874
1653915414125517670,1.47395500733
1653915414156331994,1.48551509845
1653915414186726861,1.49650831233
1653915414223775220,1.50940093126
1653915414257180723,1.52090339694
1653915414286391048,1.5306469088
1653915414319252620,1.5409984221
1653915414354505105,1.55185877099
1653915414385941708,1.56117450321
1653915414417193522,1.57003189019
1653915414455238372,1.58013404886
1653915414486864006,1.58849206159
1653915414519629260,1.59656772822
1653915414549751176,1.60378652131
1653915414585790125,1.61187520719
1653915414619080509,1.61891254289
1653915414651988184,1.62558349283
1653915414684405566,1.6316177032
1653915414719094491,1.63785716631
1653915414746325963,1.64240184118
1653915414783077626,1.64815796338
1653915414817068397,1.65298982072
1653915414847662533,1.65705292879
1653915414879775191,1.66092260968
1653915414916607973,1.66496687385
1653915414946474981,1.66786573176
1653915414981846569,1.67090348571
1653915415013041326,1.67325891022
1653915415046506116,1.67537956186
1653915415078823599,1.67710029812
1653915415113743281,1.67853840612
1653915415144660793,1.679455804
1653915415177837321,1.68008741913
1653915415209713123,1.68033858747
1653915415245745530,1.68021493794
1653915415277904080,1.67973715605
1653915415310223038,1.67890671541
1653915415344080277,1.67766476862
1653915415377739391,1.67605600271
1653915415412947708,1.67400748319
1653915415445980611,1.67167860326
1653915415476513602,1.6691660908
1653915415509279445,1.66652607353
1653915415545036203,1.6625891205
1653915415576352182,1.65899256498
1653915415606395575,1.65530443177
1653915415639538620,1.65095194341
1653915415674735471,1.6458876794
1653915415705879014,1.64107615605
1653915415742081556,1.63513269394
1653915415774546653,1.62952216214
1653915415804905518,1.62382740415
1653915415837054652,1.61759785579
1653915415871814099,1.61052180358
1653915415905694064,1.60323478273
1653915415937003172,1.59618491169
1653915415969331419,1.58863337512
1653915416003613041,1.58033323968
1653915416037281180,1.57176051321
1653915416066584729,1.56401333912
1653915416104281581,1.55380650374
1653915416136311036,1.54468613156
1653915416166957277,1.53592900592
1653915416199931000,1.52588842365
1653915416238508067,1.51416323845
1653915416265799090,1.50517318743
1653915416299360093,1.49431983786
1653915416333387734,1.48279704876
1653915416366609842,1.47140386987
1653915416399301788,1.45975742213
1653915416433710265,1.44732079662
1653915416466200832,1.43523990269
1653915416496955198,1.42386783657
