rosbagTimestamp,channels
1653900094730744691,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653900095000583936,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653900096989255445,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653900097021055698,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097053728319,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097088244507,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097120344745,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097151893776,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097186858050,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097219611800,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097254347476,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097286738888,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097317523727,"[1500, 1500, 1500, 1499, 1500, 1500, 1500, 1500]"
1653900097349424978,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097381195485,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097418541625,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097449492134,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097481796892,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097515050564,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097549441087,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097578681548,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097616119710,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097648212210,"[1500, 1500, 1500, 1498, 1500, 1500, 1500, 1500]"
1653900097681270501,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097711002315,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097748842823,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097778383966,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097814341305,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097846881599,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097878726989,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097911088814,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097947993907,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900097977901741,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900098011639952,"[1500, 1500, 1500, 1497, 1500, 1500, 1500, 1500]"
1653900098041074368,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098081045821,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098110901947,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098144244489,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098178795849,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098210740639,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098239307551,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098276793004,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098308695304,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098340806083,"[1500, 1500, 1500, 1496, 1500, 1500, 1500, 1500]"
1653900098375298984,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098409189493,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098439729094,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098472222944,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098507047697,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098539798423,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098572504030,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098606908092,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098637322315,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098670168952,"[1500, 1500, 1500, 1495, 1500, 1500, 1500, 1500]"
1653900098703386163,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098737255662,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098769567944,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098803171447,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098834970197,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098870159059,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098904317686,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098935088648,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900098968594265,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900099001287898,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900099034676664,"[1500, 1500, 1500, 1494, 1500, 1500, 1500, 1500]"
1653900099068768521,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099103411820,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099132425820,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099167455980,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099200608781,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099233709288,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
1653900099267759418,"[1500, 1500, 1500, 1493, 1500, 1500, 1500, 1500]"
