rosbagTimestamp,channels
1653925099119719668,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925099439689057,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925116691894728,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653925116727350744,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925116760302716,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925116789111166,"[1500, 1500, 1500, 1500, 1500, 1536, 1500, 1500]"
1653925116859074132,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925116862603557,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925116889115654,"[1500, 1500, 1500, 1501, 1500, 1537, 1500, 1500]"
1653925116921881474,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925116955717182,"[1500, 1500, 1500, 1501, 1500, 1538, 1500, 1500]"
1653925116988114456,"[1500, 1500, 1500, 1502, 1500, 1538, 1500, 1500]"
1653925117024904115,"[1500, 1500, 1500, 1502, 1500, 1539, 1500, 1500]"
1653925117056162196,"[1500, 1500, 1500, 1502, 1500, 1539, 1500, 1500]"
1653925117087421216,"[1500, 1500, 1500, 1502, 1500, 1539, 1500, 1500]"
1653925117121368153,"[1500, 1500, 1500, 1502, 1500, 1539, 1500, 1500]"
1653925117159270028,"[1500, 1500, 1500, 1502, 1500, 1540, 1500, 1500]"
1653925117186202793,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925117222499887,"[1500, 1500, 1500, 1501, 1500, 1540, 1500, 1500]"
1653925117252567262,"[1500, 1500, 1500, 1501, 1500, 1541, 1500, 1500]"
1653925117285996082,"[1500, 1500, 1500, 1501, 1500, 1541, 1500, 1500]"
1653925117317082199,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925117349892986,"[1500, 1500, 1500, 1500, 1500, 1541, 1500, 1500]"
1653925117385709562,"[1500, 1500, 1500, 1500, 1500, 1542, 1500, 1500]"
