rosbagTimestamp,channels
1653916780115374863,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653916780365964667,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653916788390631544,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653916788423351410,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653916788456598459,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653916788489645396,"[1500, 1500, 1500, 1500, 1538, 1500, 1500, 1500]"
1653916788523426134,"[1500, 1500, 1500, 1500, 1538, 1500, 1500, 1500]"
1653916788555220795,"[1500, 1500, 1500, 1500, 1539, 1500, 1500, 1500]"
1653916788589958922,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653916788621217332,"[1500, 1500, 1500, 1500, 1540, 1500, 1500, 1500]"
1653916788655902210,"[1500, 1500, 1500, 1500, 1541, 1500, 1500, 1500]"
1653916788689199251,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653916788723825211,"[1500, 1500, 1500, 1500, 1543, 1500, 1500, 1500]"
1653916788755334956,"[1500, 1500, 1500, 1500, 1543, 1500, 1500, 1500]"
1653916788787004192,"[1500, 1500, 1500, 1500, 1544, 1500, 1500, 1500]"
1653916788819802997,"[1500, 1500, 1500, 1500, 1545, 1500, 1500, 1500]"
1653916788852916664,"[1500, 1500, 1500, 1500, 1545, 1500, 1500, 1500]"
1653916788884100908,"[1500, 1500, 1500, 1500, 1546, 1500, 1500, 1500]"
1653916788920402603,"[1500, 1500, 1500, 1500, 1547, 1500, 1500, 1500]"
1653916788951781435,"[1500, 1500, 1500, 1500, 1547, 1500, 1500, 1500]"
1653916788984104540,"[1500, 1500, 1500, 1500, 1548, 1500, 1500, 1500]"
1653916789019750077,"[1500, 1500, 1500, 1500, 1548, 1500, 1500, 1500]"
1653916789050942328,"[1500, 1500, 1500, 1500, 1549, 1500, 1500, 1500]"
1653916789084708534,"[1500, 1500, 1500, 1499, 1550, 1500, 1500, 1500]"
1653916789115150650,"[1500, 1500, 1500, 1499, 1550, 1500, 1500, 1500]"
1653916789147747037,"[1500, 1500, 1500, 1499, 1551, 1500, 1500, 1500]"
1653916789184661697,"[1500, 1500, 1500, 1499, 1551, 1500, 1500, 1500]"
1653916789216761482,"[1500, 1500, 1500, 1499, 1552, 1500, 1500, 1500]"
1653916789250150173,"[1500, 1500, 1500, 1499, 1553, 1500, 1500, 1500]"
1653916789283663346,"[1500, 1500, 1500, 1498, 1553, 1500, 1500, 1500]"
1653916789314765629,"[1500, 1500, 1500, 1498, 1554, 1500, 1500, 1500]"
1653916789349797643,"[1500, 1500, 1500, 1498, 1554, 1500, 1500, 1500]"
1653916789383863902,"[1500, 1500, 1500, 1498, 1555, 1500, 1500, 1500]"
1653916789414899170,"[1500, 1500, 1500, 1498, 1555, 1500, 1500, 1500]"
1653916789447559236,"[1500, 1500, 1500, 1498, 1556, 1500, 1500, 1500]"
1653916789480000986,"[1500, 1500, 1500, 1499, 1556, 1500, 1500, 1500]"
1653916789512096444,"[1500, 1500, 1500, 1499, 1557, 1500, 1500, 1500]"
1653916789544767088,"[1500, 1500, 1500, 1499, 1557, 1500, 1500, 1500]"
1653916789581401233,"[1500, 1500, 1500, 1499, 1558, 1500, 1500, 1500]"
1653916789612443344,"[1500, 1500, 1500, 1499, 1558, 1500, 1500, 1500]"
