rosbagTimestamp,layout,dim,-,label,size,stride,data_offset,data
1653916765072153854,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765149538340,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765241004795,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765314197834,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765392925831,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765472346657,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916765568810391,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916765629660559,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916765727632456,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916765795102947,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916765887572281,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916765970123787,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766048555596,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766125051006,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766208046436,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766289171908,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766364571174,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766447671919,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766543519403,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766606756844,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766701669875,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766787036006,,,"""distance-confidence""",2,0,0,"[2202.0, 100.0]"
1653916766861682794,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916766940369936,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916767022706989,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916767105537435,,,"""distance-confidence""",2,0,0,"[2201.0, 100.0]"
1653916767183899743,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767266152268,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767344479018,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767421674243,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767519339390,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767580449155,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767681115333,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767745172716,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767837955300,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767920103581,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916767999802921,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916768078643779,,,"""distance-confidence""",2,0,0,"[2200.0, 100.0]"
1653916768163584402,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768244218850,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768317506850,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768402437999,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768498695178,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768611356177,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768689794743,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768783972785,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768849901406,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916768943648218,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
1653916769007140137,,,"""distance-confidence""",2,0,0,"[2199.0, 100.0]"
