rosbagTimestamp,channels
1653914517393749096,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914517555958083,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914519123421852,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914519443302743,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914520713321080,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914520743849399,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1653914520775454716,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914520812801427,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914520843652985,"[1500, 1500, 1500, 1500, 1536, 1500, 1500, 1500]"
1653914520878022501,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653914520909215545,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653914520946237866,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653914520975868691,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653914521011182492,"[1500, 1500, 1500, 1500, 1537, 1500, 1500, 1500]"
1653914521042058794,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653914521074317363,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653914521106378555,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653914521141408885,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653914521173674919,"[1500, 1500, 1500, 1501, 1538, 1500, 1500, 1500]"
1653914521208614817,"[1500, 1500, 1500, 1501, 1539, 1500, 1500, 1500]"
1653914521239601771,"[1500, 1500, 1500, 1501, 1539, 1500, 1500, 1500]"
1653914521274284313,"[1500, 1500, 1500, 1501, 1539, 1500, 1500, 1500]"
1653914521303023611,"[1500, 1500, 1500, 1501, 1539, 1500, 1500, 1500]"
1653914521341130683,"[1500, 1500, 1500, 1502, 1539, 1500, 1500, 1500]"
1653914521373309264,"[1500, 1500, 1500, 1502, 1540, 1500, 1500, 1500]"
1653914521406504416,"[1500, 1500, 1500, 1503, 1540, 1500, 1500, 1500]"
1653914521435980674,"[1500, 1500, 1500, 1503, 1540, 1500, 1500, 1500]"
1653914521473481734,"[1500, 1500, 1500, 1503, 1540, 1500, 1500, 1500]"
1653914521502415757,"[1500, 1500, 1500, 1504, 1540, 1500, 1500, 1500]"
1653914521535940869,"[1500, 1500, 1500, 1504, 1541, 1500, 1500, 1500]"
1653914521572106646,"[1500, 1500, 1500, 1504, 1541, 1500, 1500, 1500]"
1653914521602428546,"[1500, 1500, 1500, 1503, 1541, 1500, 1500, 1500]"
1653914521635520350,"[1500, 1500, 1500, 1503, 1541, 1500, 1500, 1500]"
1653914521671775665,"[1500, 1500, 1500, 1503, 1541, 1500, 1500, 1500]"
1653914521700839113,"[1500, 1500, 1500, 1502, 1541, 1500, 1500, 1500]"
1653914521733179317,"[1500, 1500, 1500, 1501, 1542, 1500, 1500, 1500]"
1653914521765445967,"[1500, 1500, 1500, 1500, 1542, 1500, 1500, 1500]"
1653914521800943263,"[1500, 1500, 1500, 1499, 1542, 1500, 1500, 1500]"
1653914521836131920,"[1500, 1500, 1500, 1498, 1542, 1500, 1500, 1500]"
1653914521868883011,"[1500, 1500, 1500, 1497, 1542, 1500, 1500, 1500]"
1653914521899808442,"[1500, 1500, 1500, 1496, 1542, 1500, 1500, 1500]"
1653914521933248493,"[1500, 1500, 1500, 1495, 1543, 1500, 1500, 1500]"
1653914521963191689,"[1500, 1500, 1500, 1495, 1543, 1500, 1500, 1500]"
1653914522000478651,"[1500, 1500, 1500, 1494, 1543, 1500, 1500, 1500]"
1653914522032591451,"[1500, 1500, 1500, 1494, 1543, 1500, 1500, 1500]"
1653914522065475555,"[1500, 1500, 1500, 1494, 1543, 1500, 1500, 1500]"
1653914522096633155,"[1500, 1500, 1500, 1494, 1543, 1500, 1500, 1500]"
1653914522131556663,"[1500, 1500, 1500, 1495, 1544, 1500, 1500, 1500]"
1653914522163479575,"[1500, 1500, 1500, 1495, 1544, 1500, 1500, 1500]"
1653914522197778812,"[1500, 1500, 1500, 1496, 1544, 1500, 1500, 1500]"
1653914522229699475,"[1500, 1500, 1500, 1496, 1544, 1500, 1500, 1500]"
1653914522263894338,"[1500, 1500, 1500, 1497, 1544, 1500, 1500, 1500]"
